structure,n,C,beta,alpha,draw_seed,method,tv_mean,tv_max,tv_mean_informative,tv_mean_uninformative,converged,iters,final_residual,ess_min,rhat_max,gibbs_kept,exact_method,wall_seconds
cycle,16,3,0.25,1.5,200,lbp,9.113065661879409e-08,3.309241740079294e-07,7.865630472627648e-08,1.285537122963469e-07,1,19,2.0518168486471922e-07,,,,ve,0.0084
cycle,16,3,0.25,1.5,200,gibbs,0.0003235472215966513,0.0008475420327805697,0.00028290761479807827,0.00044546604199237035,1,2000,,7645.2,1.00049,2000,ve,8.3555
cycle,16,3,0.5,1.5,200,exact,0.0,0.0,,,1,,,,,,ve,0.0078
cycle,16,3,0.5,1.5,200,mf,0.0073628518162310325,0.01219818641890109,0.007462354215030151,0.007064344619833679,1,6,,,,,ve,0.0032
cycle,16,3,0.5,1.5,200,lbp,4.77387926851858e-08,1.1320377204040999e-07,3.9079825239986904e-08,7.371569502078248e-08,1,22,2.0836106207067218e-07,,,,ve,0.0102
cycle,16,3,0.5,1.5,200,gibbs,0.0006369440552248155,0.0017860464789916652,0.0005372763522258709,0.0009359471642216492,1,2000,,7354.2,1.00059,2000,ve,7.6068
cycle,16,3,0.75,1.5,200,exact,0.0,0.0,,,1,,,,,,ve,0.0079
cycle,16,3,0.75,1.5,200,mf,0.01710694586826203,0.026455929397381513,0.01678996223959024,0.018057896754277408,1,8,,,,,ve,0.0042
cycle,16,3,0.75,1.5,200,lbp,5.167317545617771e-08,1.376272237563203e-07,4.438219295939752e-08,7.354612294651827e-08,1,24,2.2549693101669988e-07,,,,ve,0.0106
cycle,16,3,0.75,1.5,200,gibbs,0.0011879806251364994,0.0033589811705174756,0.001047193288570041,0.0016103426348358743,1,2000,,6586.0,1.00033,2000,ve,8.485
cycle,16,3,1.0,1.5,200,exact,0.0,0.0,,,1,,,,,,ve,0.0072
cycle,16,3,1.0,1.5,200,mf,0.030178373232525132,0.05385529509875592,0.029272577318310466,0.03289576097516914,1,8,,,,,ve,0.0041
cycle,16,3,1.0,1.5,200,lbp,8.168902425144723e-08,1.678739427017628e-07,8.178167575867278e-08,8.141106972977055e-08,1,26,2.8380397609772956e-07,,,,ve,0.0123
cycle,16,3,1.0,1.5,200,gibbs,0.0014568314497392346,0.004285466489957675,0.0014295655858322018,0.0015386290414603331,1,2000,,6022.7,1.00055,2000,ve,7.7683
cycle,16,3,1.3,1.5,200,exact,0.0,0.0,,,1,,,,,,ve,0.0078
cycle,16,3,1.3,1.5,200,mf,0.04634096732984218,0.0754719051018555,0.045918326372622054,0.04760889020150256,1,13,,,,,ve,0.0059
cycle,16,3,1.3,1.5,200,lbp,1.3412698374081953e-07,2.6954690226024813e-07,1.5423661852541318e-07,7.379807938703853e-08,1,28,3.4072843924093377e-07,,,,ve,0.0114
cycle,16,3,1.3,1.5,200,gibbs,0.0018073517369816168,0.006449873360935304,0.0017986232646752098,0.0018335371539008388,1,2000,,5479.6,1.00067,2000,ve,8.4498
cycle,16,3,1.75,1.5,200,exact,0.0,0.0,,,1,,,,,,ve,0.008
cycle,16,3,1.75,1.5,200,mf,0.06694736001252692,0.13851773514032162,0.06990325547191777,0.058079673634354415,1,80,,,,,ve,0.0377
cycle,16,3,1.75,1.5,200,lbp,1.126595892907259e-07,3.2848251483967583e-07,1.1260680731111515e-07,1.1281793522955816e-07,1,34,3.2479991207701175e-07,,,,ve,0.0155
cycle,16,3,1.75,1.5,200,gibbs,0.0021877687823716923,0.005874746895620453,0.002391788773906122,0.0015757088077684048,1,2000,,4459.2,1.00077,2000,ve,8.0257
cycle,16,3,2.5,1.5,200,exact,0.0,0.0,,,1,,,,,,ve,0.0088
cycle,16,3,2.5,1.5,200,mf,0.1810865728368394,0.4857643848458517,0.21885156474597914,0.06779159710942012,1,15,,,,,ve,0.0074
cycle,16,3,2.5,1.5,200,lbp,1.6101905697534386e-06,6.950700305888291e-06,1.2562872258309993e-06,2.6719006015207564e-06,1,44,3.4888663597021363e-07,,,,ve,0.0187
cycle,16,3,2.5,1.5,200,gibbs,0.009276020109054622,0.02389080101554942,0.009920522778734535,0.007342512100014887,1,2000,,2420.4,1.00095,2000,ve,7.9941
cycle,16,3,4.0,1.5,200,exact,0.0,0.0,,,1,,,,,,ve,0.0082
cycle,16,3,4.0,1.5,200,mf,0.23016818651797477,0.6466174669674021,0.2674103216054091,0.11844178125567165,1,14,,,,,ve,0.0071
cycle,16,3,4.0,1.5,200,lbp,0.0017751229970380685,0.0030600277593848917,0.0016439538872954828,0.0021686303262658264,1,77,5.289566242239196e-07,,,,ve,0.0365
cycle,16,3,4.0,1.5,200,gibbs,0.02924124732751808,0.0661291627965109,0.023118119608348642,0.047610630485026395,0,2000,,98.0,1.03689,2000,ve,8.5874
cycle,16,3,0.0,0.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0136
cycle,16,3,0.0,0.5,201,mf,2.66496893996937e-16,7.632783294297951e-16,2.5673907444456745e-16,2.957703526540456e-16,1,1,,,,,ve,0.001
cycle,16,3,0.0,0.5,201,lbp,2.660632131279428e-16,7.494005416219807e-16,2.596302802378621e-16,2.8536201179818477e-16,1,3,0.0,,,,ve,0.0017
cycle,16,3,0.0,0.5,201,gibbs,9.745459647603205e-15,1.8013368574543165e-14,9.850627258334299e-15,9.429956815409923e-15,1,2000,,8221.5,1.00045,2000,ve,8.0346
cycle,16,3,0.1,0.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0086
