run_id,dataset,model,regime,inference_method,label_per_class,split_seed,lambda,beta,weighted_prior,clamped,best_epoch,val_acc,val_f1,val_nll,val_brier,test_acc,test_f1,test_nll,test_brier,ece,rule_score,edge_agreement,converged,iters,final_residual,ess_min,ess_median,rhat_max,target_h,empirical_h,adjusted_h,label_informativeness,sigma_x,beta_gen,lr,weight_decay,hidden,dropout,train_seconds,infer_seconds,logits_path,git_commit,protocol_hash,notes
M0_mlp-328fe263ed,cora,M0_mlp,train,none,2,0,0.0,,,,29,0.318,0.326023,1.884778,0.837547,0.294,0.304294,1.890974,0.840172,0.114873,0.144302,0.307313,,,,,,,,,,,,,0.01,0.001,64,0.5,0.823,,results/logits/M0_mlp-328fe263ed.npz,4225688,9f9bb01aee1b,
M1_gcn-210e1a8772,cora,M1_gcn,train,none,2,0,0.0,,,,134,0.482,0.525924,1.568132,0.712851,0.466,0.524717,1.60176,0.725734,0.168576,0.202097,0.624858,,,,,,,,,,,,,0.01,0.001,64,0.5,3.37,,results/logits/M1_gcn-210e1a8772.npz,4225688,9f9bb01aee1b,
LP-7ed0169be2,cora,LP,closed_form,label_prop,2,0,,,,,,0.122,0.098,2.13455,0.981161,0.142,0.114957,2.141297,0.967404,0.389379,0.341048,0.986358,,,,,,,,,,,,,,,,,,,,4225688,9f9bb01aee1b,uses train labels as inference-time evidence
M2_lap-c3ce0c6114,cora,M2_lap,train,none,2,0,0.001,,,,88,0.48,0.537173,1.553284,0.716025,0.46,0.524786,1.580687,0.726687,0.172528,0.193638,0.612732,,,,,,,,,,,,,0.01,0.001,64,0.5,4.305,,,4225688,9f9bb01aee1b,
M2_lap-98d94ae8bf,cora,M2_lap,train,none,2,0,0.01,,,,90,0.486,0.542722,1.537142,0.711082,0.464,0.527045,1.565587,0.722502,0.175501,0.195264,0.611216,,,,,,,,,,,,,0.01,0.001,64,0.5,3.0,,,4225688,9f9bb01aee1b,
M2_lap-aae4ee751f,cora,M2_lap,train,none,2,0,0.1,,,,60,0.494,0.563521,1.585352,0.72835,0.474,0.545224,1.612997,0.737262,0.196267,0.185145,0.688708,,,,,,,,,,,,,0.01,0.001,64,0.5,2.471,,,4225688,9f9bb01aee1b,
M2_lap-d497ab44de,cora,M2_lap,train,none,2,0,0.5,,,,34,0.5,0.558391,1.686143,0.764002,0.488,0.553403,1.704919,0.769847,0.255479,0.164116,0.679235,,,,,,,,,,,,,0.01,0.001,64,0.5,2.152,,,4225688,9f9bb01aee1b,
M2_lap-d41dbcc9e9,cora,M2_lap,train,none,2,0,1.0,,,,28,0.498,0.548387,1.724796,0.780539,0.487,0.545664,1.739896,0.78549,0.279133,0.154774,0.636415,,,,,,,,,,,,,0.01,0.001,64,0.5,1.711,,,4225688,9f9bb01aee1b,
M2_lap-0e85e3ebdc,cora,M2_lap,train,none,2,0,5.0,,,,17,0.502,0.560299,1.819167,0.817293,0.514,0.577294,1.826575,0.819832,0.342989,0.144901,0.660477,,,,,,,,,,,,,0.01,0.001,64,0.5,1.463,,,4225688,9f9bb01aee1b,
M3_rule-d313b655d7,cora,M3_rule,train,none,2,0,0.001,,,,134,0.482,0.525924,1.567098,0.712463,0.465,0.523909,1.600819,0.725405,0.167418,0.20229,0.65252,,,,,,,,,,,,,0.01,0.001,64,0.5,3.856,,,4225688,9f9bb01aee1b,
M3_rule-7716bba471,cora,M3_rule,train,none,2,0,0.01,,,,60,0.476,0.542616,1.605712,0.736386,0.455,0.521454,1.63222,0.74511,0.177605,0.185493,0.62429,,,,,,,,,,,,,0.01,0.001,64,0.5,2.307,,,4225688,9f9bb01aee1b,
M3_rule-acba467cd4,cora,M3_rule,train,none,2,0,0.1,,,,61,0.468,0.529827,1.611538,0.738037,0.445,0.512064,1.63888,0.747155,0.158402,0.190685,0.628837,,,,,,,,,,,,,0.01,0.001,64,0.5,2.644,,,4225688,9f9bb01aee1b,
M3_rule-4e93340c65,cora,M3_rule,train,none,2,0,0.5,,,,30,0.284,0.354034,1.785305,0.80339,0.277,0.329588,1.798777,0.807486,0.042455,0.17825,0.796703,,,,,,,,,,,,,0.01,0.001,64,0.5,1.739,,,4225688,9f9bb01aee1b,
M3_rule-ea36b3f81d,cora,M3_rule,train,none,2,0,1.0,,,,0,0.146,0.110871,1.941767,0.855957,0.164,0.123304,1.941663,0.85593,0.054227,0.142875,0.873816,,,,,,,,,,,,,0.01,0.001,64,0.5,1.028,,,4225688,9f9bb01aee1b,
M3_rule-c8a5fae2b7,cora,M3_rule,train,none,2,0,5.0,,,,0,0.182,0.11919,1.941983,0.856022,0.157,0.102496,1.942273,0.856109,0.091699,0.142934,0.735127,,,,,,,,,,,,,0.01,0.001,64,0.5,1.055,,,4225688,9f9bb01aee1b,
M4_mrf_gcn-42cdcf3225,cora,M4_mrf_gcn,tuned_grid,mf,2,0,,0.05,,0,,0.478,0.523774,1.555141,0.706227,0.465,0.523325,1.589591,0.719643,0.158857,0.213549,0.66654,1,5,,,,,,,,,,,,,,,,0.0367,,4225688,9f9bb01aee1b,flip=0.0140
M4_mrf_mlp-c760abde6f,cora,M4_mrf_mlp,tuned_grid,mf,2,0,,0.05,,0,,0.322,0.333194,1.881909,0.836625,0.298,0.310762,1.888353,0.839329,0.120436,0.144596,0.333839,1,5,,,,,,,,,,,,,,,,0.0288,,4225688,9f9bb01aee1b,flip=0.0160
M4_mrf_gcn_clamped-92b51f1ff6,cora,M4_mrf_gcn_clamped,tuned_grid,mf,2,0,,0.05,,1,,0.478,0.523774,1.555104,0.706211,0.465,0.523325,1.58955,0.719623,0.158841,0.214089,0.66654,1,5,,,,,,,,,,,,,,,,0.1507,,4225688,9f9bb01aee1b,flip=0.0140
M4_mrf_gcn-1b602d126a,cora,M4_mrf_gcn,tuned_grid,mf,2,0,,0.1,,0,,0.484,0.529284,1.540865,0.698794,0.466,0.525187,1.576238,0.712811,0.155976,0.22416,0.676014,1,6,,,,,,,,,,,,,,,,0.0947,,4225688,9f9bb01aee1b,flip=0.0210
M4_mrf_mlp-47a7e81ef9,cora,M4_mrf_mlp,tuned_grid,mf,2,0,,0.1,,0,,0.324,0.336957,1.878288,0.835446,0.308,0.321775,1.885046,0.838251,0.125956,0.144971,0.363585,1,7,,,,,,,,,,,,,,,,0.0637,,4225688,9f9bb01aee1b,flip=0.0360
M4_mrf_gcn_clamped-bed10d6183,cora,M4_mrf_gcn_clamped,tuned_grid,mf,2,0,,0.1,,1,,0.484,0.529284,1.540819,0.698772,0.466,0.525187,1.576184,0.712785,0.155951,0.224652,0.676014,1,6,,,,,,,,,,,,,,,,0.0346,,4225688,9f9bb01aee1b,flip=0.0210
M4_mrf_gcn-96e3984dd8,cora,M4_mrf_gcn,tuned_grid,mf,2,0,,0.25,,0,,0.492,0.535038,1.494006,0.673669,0.47,0.53301,1.532336,0.689475,0.121136,0.264004,0.725464,1,11,,,,,,,,,,,,,,,,0.0782,,4225688,9f9bb01aee1b,flip=0.0620
M4_mrf_mlp-e85a8ba2b9,cora,M4_mrf_mlp,tuned_grid,mf,2,0,,0.25,,0,,0.352,0.364039,1.854065,0.826984,0.342,0.357073,1.862842,0.830475,0.155498,0.148472,0.448655,1,15,,,,,,,,,,,,,,,,0.1356,,4225688,9f9bb01aee1b,flip=0.1010
