structure,n,C,beta,alpha,draw_seed,method,tv_mean,tv_max,tv_mean_informative,tv_mean_uninformative,converged,iters,final_residual,ess_min,rhat_max,gibbs_kept,exact_method,wall_seconds
star,16,3,4.0,0.5,200,mf,0.13868778822971856,0.15803835739767697,0.13955666292029312,0.13608116415799482,1,3,,,,,ve,0.0015
star,16,3,4.0,0.5,200,lbp,1.5129056249837047e-07,2.7148837431975603e-07,1.4652495941403233e-07,1.655873717513849e-07,1,27,2.3865980802728615e-07,,,,ve,0.0157
star,16,3,4.0,0.5,200,gibbs,0.5102807350709913,0.5919616424522053,0.5178891555909653,0.4874554735110689,0,2000,,10.4,1.28985,2000,ve,9.8607
star,16,3,0.0,1.5,200,exact,0.0,0.0,,,1,,,,,,ve,0.0091
star,16,3,0.0,1.5,200,mf,4.0245584642661925e-16,1.0824674490095276e-15,3.703634621210483e-16,4.98732999343332e-16,1,1,,,,,ve,0.0009
star,16,3,0.0,1.5,200,lbp,4.082563280494167e-16,1.0824674490095276e-15,3.769409553007937e-16,5.022024462952857e-16,1,3,0.0,,,,ve,0.0022
star,16,3,0.0,1.5,200,gibbs,5.3607834317459524e-15,1.4210854715202004e-14,4.46727435136444e-15,8.04131067289049e-15,1,2000,,8049.6,1.00068,2000,ve,9.2943
star,16,3,0.1,1.5,200,exact,0.0,0.0,,,1,,,,,,ve,0.027
star,16,3,0.1,1.5,200,mf,0.0002002427108751347,0.002256723821210161,0.0002512347105063809,4.726671198139595e-05,1,4,,,,,ve,0.0067
star,16,3,0.1,1.5,200,lbp,5.730340840433366e-08,1.0196530073752763e-07,5.405084448131351e-08,6.706110017339409e-08,1,17,1.6085584497727012e-07,,,,ve,0.0226
star,16,3,0.1,1.5,200,gibbs,6.585891541822497e-05,0.00015566923370699884,6.798427038614298e-05,5.948285051447094e-05,1,2000,,8160.3,1.0005,2000,ve,9.3791
star,16,3,0.25,1.5,200,exact,0.0,0.0,,,1,,,,,,ve,0.0092
star,16,3,0.25,1.5,200,mf,0.0017905230099189383,0.01639369581804972,0.0021955258729150734,0.0005755144209305322,1,5,,,,,ve,0.0018
star,16,3,0.25,1.5,200,lbp,1.0759192050241754e-07,1.8305206638587895e-07,1.0765343835462671e-07,1.0740736694579006e-07,1,18,2.605603978134141e-07,,,,ve,0.0076
star,16,3,0.25,1.5,200,gibbs,0.00028218572704971683,0.0006818666400911499,0.00029040563472066246,0.0002575260040368799,1,2000,,7945.5,0.99999,2000,ve,8.4978
star,16,3,0.5,1.5,200,exact,0.0,0.0,,,1,,,,,,ve,0.0091
star,16,3,0.5,1.5,200,mf,0.013580336171185843,0.07956886272562794,0.015339926815297627,0.0083015642388505,1,8,,,,,ve,0.0025
star,16,3,0.5,1.5,200,lbp,7.050935435425824e-08,1.443634627643249e-07,7.181339924917553e-08,6.659721966950638e-08,1,22,1.7746173652799513e-07,,,,ve,0.0091
star,16,3,0.5,1.5,200,gibbs,0.000636640372391978,0.001296516696526171,0.0006529973970893275,0.0005875692982999295,1,2000,,7739.2,1.0,2000,ve,7.5983
star,16,3,0.75,1.5,200,exact,0.0,0.0,,,1,,,,,,ve,0.0076
star,16,3,0.75,1.5,200,mf,0.04683341346400578,0.19852332902052966,0.050453929888892836,0.03597186418934464,1,10,,,,,ve,0.003
star,16,3,0.75,1.5,200,lbp,6.617473191812551e-08,1.3318063346329928e-07,6.652934253937454e-08,6.511090005437842e-08,1,24,1.675493711550402e-07,,,,ve,0.0108
star,16,3,0.75,1.5,200,gibbs,0.0020049255488967677,0.0035466682500525527,0.0020330475699883396,0.0019205594856220544,1,2000,,7799.3,0.99985,2000,ve,8.7128
star,16,3,1.0,1.5,200,exact,0.0,0.0,,,1,,,,,,ve,0.0073
star,16,3,1.0,1.5,200,mf,0.10279742169386469,0.3416174998495055,0.1076098570076363,0.08836011575254984,1,9,,,,,ve,0.0025
star,16,3,1.0,1.5,200,lbp,8.133619042809104e-08,1.582875214906597e-07,8.098714172447673e-08,8.238333653893398e-08,1,25,1.8249906941214533e-07,,,,ve,0.0115
star,16,3,1.0,1.5,200,gibbs,0.0037980736781265427,0.01205782482465518,0.003954528671557146,0.0033287086978347332,1,2000,,6914.6,0.99993,2000,ve,7.7203
star,16,3,1.3,1.5,200,exact,0.0,0.0,,,1,,,,,,ve,0.0078
star,16,3,1.3,1.5,200,mf,0.1910032363054194,0.5069477659445285,0.1958318170799557,0.17651749398181052,1,9,,,,,ve,0.0026
star,16,3,1.3,1.5,200,lbp,1.6095924093353637e-07,2.9827535826107074e-07,1.588930575252773e-07,1.6715779115831358e-07,1,25,2.6573769329463204e-07,,,,ve,0.01
star,16,3,1.3,1.5,200,gibbs,0.0013674931919727125,0.00608768030206169,0.0012924443993103049,0.0015926395699599359,1,2000,,3392.0,1.00045,2000,ve,8.2577
star,16,3,1.75,1.5,200,exact,0.0,0.0,,,1,,,,,,ve,0.0082
star,16,3,1.75,1.5,200,mf,0.14081346921333007,0.2918620600202807,0.14182138753638704,0.1377897142441592,1,4,,,,,ve,0.0013
star,16,3,1.75,1.5,200,lbp,1.3620369639934758e-07,2.3243586617536713e-07,1.3323398505091463e-07,1.451128304446464e-07,1,26,1.9668440787157238e-07,,,,ve,0.0126
star,16,3,1.75,1.5,200,gibbs,0.013794352038506007,0.027498989834837593,0.013816760802534023,0.01372712574642195,1,2000,,779.3,1.00419,2000,ve,7.8295
star,16,3,2.5,1.5,200,exact,0.0,0.0,,,1,,,,,,ve,0.0084
star,16,3,2.5,1.5,200,mf,0.06271459267046608,0.09823999571161643,0.06227794897574183,0.06402452375463888,1,3,,,,,ve,0.0011
star,16,3,2.5,1.5,200,lbp,7.534589732298625e-08,1.2944340816237188e-07,7.328299844307717e-08,8.153459396271351e-08,1,27,1.6624104637319448e-07,,,,ve,0.0137
star,16,3,2.5,1.5,200,gibbs,0.06755358792438594,0.10607676091608036,0.06702606846311342,0.0691361463082035,0,2000,,17.2,1.15632,2000,ve,7.9897
star,16,3,4.0,1.5,200,exact,0.0,0.0,,,1,,,,,,ve,0.0076
star,16,3,4.0,1.5,200,mf,0.016137447455909972,0.018710194978529892,0.01601016583197144,0.01651929232772558,1,3,,,,,ve,0.0011
star,16,3,4.0,1.5,200,lbp,6.627289366049123e-08,1.9082948593887594e-07,6.526771937837986e-08,6.928841650682537e-08,1,27,2.5982572349203537e-07,,,,ve,0.0132
star,16,3,4.0,1.5,200,gibbs,0.6324825663007019,0.7314912859896763,0.6271403685675097,0.6485091595002788,0,2000,,8.6,1.38302,2000,ve,7.7327
star,16,3,0.0,0.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0123
star,16,3,0.0,0.5,201,mf,2.8037468180475145e-16,7.632783294297951e-16,2.752427915216534e-16,2.957703526540456e-16,1,1,,,,,ve,0.0008
star,16,3,0.0,0.5,201,lbp,3.176712365382528e-16,7.494005416219807e-16,3.272844958009576e-16,2.888314587501384e-16,1,3,0.0,,,,ve,0.0017
star,16,3,0.0,0.5,201,gibbs,9.757602711935043e-15,1.8013368574543165e-14,9.866818010776749e-15,9.429956815409923e-15,1,2000,,8210.9,0.99981,2000,ve,8.4466
star,16,3,0.1,0.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0169
star,16,3,0.1,0.5,201,mf,0.00024871389971010873,0.0008678385324362992,0.00024389179423798396,0.00026318021612648304,1,4,,,,,ve,0.0018
star,16,3,0.1,0.5,201,lbp,1.4109416007095955e-07,2.490287700218641e-07,1.4413270038882617e-07,1.3197853911735974e-07,1,17,1.9193892114577338e-07,,,,ve,0.0077
star,16,3,0.1,0.5,201,gibbs,0.0001980429913713284,0.0015303318374269292,0.00023404487158181,9.00373507398836e-05,1,2000,,8163.7,0.99985,2000,ve,8.4674
star,16,3,0.25,0.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0111
star,16,3,0.25,0.5,201,mf,0.002359565853741354,0.012438846577723803,0.0023451108605451656,0.00240293083332992,1,7,,,,,ve,0.0032
star,16,3,0.25,0.5,201,lbp,1.1854739671531868e-07,1.4891098561176097e-07,1.1841590884416331e-07,1.1894186032878479e-07,1,20,1.814889155071775e-07,,,,ve,0.0116
star,16,3,0.25,0.5,201,gibbs,0.00044942008274206,0.0024604779985504255,0.00048500512506917306,0.0003426649557607209,1,2000,,7869.7,0.99988,2000,ve,7.8408
star,16,3,0.5,0.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0077
star,16,3,0.5,0.5,201,mf,0.028985797276466507,0.13427586235364913,0.029351823792768777,0.027887717727559696,1,14,,,,,ve,0.0049
star,16,3,0.5,0.5,201,lbp,1.254751402241655e-07,1.626477276750471e-07,1.2485226892188644e-07,1.2734375413100268e-07,1,22,1.9837285786250547e-07,,,,ve,0.0116
star,16,3,0.5,0.5,201,gibbs,0.002050740203187615,0.008255913520331032,0.002112271627620835,0.0018661459298879562,1,2000,,6271.8,0.99986,2000,ve,8.5128
star,16,3,0.75,0.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0089
star,16,3,0.75,0.5,201,mf,0.09163160247778152,0.321605716679263,0.09325740059472643,0.08675420812694687,1,11,,,,,ve,0.0044
star,16,3,0.75,0.5,201,lbp,1.365657297826544e-07,1.812223733854701e-07,1.3630232305270515e-07,1.3735594997250217e-07,1,23,2.0900949698754445e-07,,,,ve,0.0119
star,16,3,0.75,0.5,201,gibbs,0.00017840455411939605,0.0021173887446494927,0.00021900400077768528,5.660621414452834e-05,1,2000,,4406.3,1.00102,2000,ve,7.7203
star,16,3,1.0,0.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0078
star,16,3,1.0,0.5,201,mf,0.10635069276256329,0.2975149211506005,0.10738014485619422,0.10326233648167049,1,7,,,,,ve,0.0023
star,16,3,1.0,0.5,201,lbp,1.1178571803177433e-07,1.499503464175156e-07,1.1233528254307734e-07,1.1013702449786528e-07,1,24,1.592310783227191e-07,,,,ve,0.012
star,16,3,1.0,0.5,201,gibbs,0.0031885243099759744,0.006734839216823774,0.0032411589606796323,0.003030620357865001,1,2000,,3029.2,1.00057,2000,ve,22.618
star,16,3,1.3,0.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0129
star,16,3,1.3,0.5,201,mf,0.10194684452944225,0.23023917676677208,0.10213138578742476,0.10139322075549473,1,5,,,,,ve,0.0033
star,16,3,1.3,0.5,201,lbp,1.5533907157566813e-07,2.0869935372924697e-07,1.5782864380726783e-07,1.4787035488086908e-07,1,24,2.0087481367170312e-07,,,,ve,0.0081
star,16,3,1.3,0.5,201,gibbs,0.004611676182335402,0.010556971897492815,0.004727798659519313,0.004263308750783667,1,2000,,1638.3,1.00323,2000,ve,7.8441
star,16,3,1.75,0.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0074
star,16,3,1.75,0.5,201,mf,0.08795454559133162,0.1565791333351393,0.08759558721819292,0.08903142071074771,1,4,,,,,ve,0.0019
star,16,3,1.75,0.5,201,lbp,1.9891313256226693e-07,2.8620177242033584e-07,2.0603978007534737e-07,1.7753319002302564e-07,1,24,2.477194578354158e-07,,,,ve,0.0114
star,16,3,1.75,0.5,201,gibbs,0.03838502838136261,0.06642311890754522,0.037609758923447506,0.04071083675510792,0,2000,,257.8,1.01634,2000,ve,7.9286
star,16,3,2.5,0.5,201,exact,0.0,0.0,,,1,,,,,,ve,0.0065
star,16,3,2.5,0.5,201,mf,0.06973111818140329,0.09612830480501407,0.06924607474988469,0.07118624847595911,1,3,,,,,ve,0.001
star,16,3,2.5,0.5,201,lbp,1.16896184573583e-07,1.9796970043839401e-07,1.2584728618144497e-07,9.004287974999706e-08,1,25,1.4619422528117099e-07,,,,ve,0.0128
star,16,3,2.5,0.5,201,gibbs,0.27947847677199483,0.38396709007752255,0.2751171598913413,0.29256242741395566,0,2000,,12.7,1.21746,2000,ve,7.399
