run_id,dataset,model,regime,inference_method,label_per_class,split_seed,lambda,beta,weighted_prior,clamped,best_epoch,val_acc,val_f1,val_nll,val_brier,test_acc,test_f1,test_nll,test_brier,ece,rule_score,edge_agreement,converged,iters,final_residual,ess_min,ess_median,rhat_max,target_h,empirical_h,adjusted_h,label_informativeness,sigma_x,beta_gen,lr,weight_decay,hidden,dropout,train_seconds,infer_seconds,logits_path,git_commit,protocol_hash,notes
M0_mlp-baafb726d4,sbm,M0_mlp,train,none,1,0,0.0,,,,16,0.278,0.265642,1.837748,0.825275,0.271,0.253415,1.822019,0.819812,0.057838,0.14783,0.16812,,,,,,,0.05,0.05053,-0.10776,0.02326,0.5,-1.15018,0.01,0.0005,64,0.5,0.432,,results/logits/M0_mlp-baafb726d4.npz,4225688,9f9bb01aee1b,
M1_gcn-3d5bc1ff02,sbm,M1_gcn,train,none,1,0,0.0,,,,7,0.18,0.135417,1.941482,0.855887,0.174,0.123385,1.941718,0.855943,0.044076,0.143841,0.418143,,,,,,,0.05,0.05053,-0.10776,0.02326,0.5,-1.15018,0.005,0.001,64,0.5,1.864,,results/logits/M1_gcn-3d5bc1ff02.npz,4225688,9f9bb01aee1b,
LP-e61fe5366e,sbm,LP,closed_form,label_prop,1,0,,,,,,0.164,0.040675,1.986791,0.867409,0.137,0.036379,2.016152,0.875016,0.092085,0.160134,0.974917,,,,,,,0.05,0.05053,-0.10776,0.02326,0.5,-1.15018,,,,,,,,4225688,9f9bb01aee1b,uses train labels as inference-time evidence
M2_lap-cb69a0e2e3,sbm,M2_lap,train,none,1,0,0.001,,,,7,0.18,0.135417,1.941482,0.855887,0.174,0.123385,1.941718,0.855943,0.044076,0.143841,0.418143,,,,,,,0.05,0.05053,-0.10776,0.02326,0.5,-1.15018,0.005,0.001,64,0.5,2.343,,,4225688,9f9bb01aee1b,
M2_lap-ab7a23c244,sbm,M2_lap,train,none,1,0,0.01,,,,7,0.18,0.135417,1.941482,0.855887,0.174,0.123385,1.941718,0.855943,0.044076,0.143841,0.418143,,,,,,,0.05,0.05053,-0.10776,0.02326,0.5,-1.15018,0.005,0.001,64,0.5,2.142,,,4225688,9f9bb01aee1b,
M2_lap-f74414dce4,sbm,M2_lap,train,none,1,0,0.1,,,,7,0.18,0.135417,1.94148,0.855887,0.174,0.123385,1.941716,0.855943,0.044078,0.143839,0.418143,,,,,,,0.05,0.05053,-0.10776,0.02326,0.5,-1.15018,0.005,0.001,64,0.5,2.111,,,4225688,9f9bb01aee1b,
M2_lap-9a4098c920,sbm,M2_lap,train,none,1,0,0.5,,,,7,0.178,0.134167,1.941476,0.855886,0.173,0.122793,1.941697,0.855938,0.047273,0.143834,0.417963,,,,,,,0.05,0.05053,-0.10776,0.02326,0.5,-1.15018,0.005,0.001,64,0.5,2.111,,,4225688,9f9bb01aee1b,
M2_lap-724537a96c,sbm,M2_lap,train,none,1,0,1.0,,,,7,0.178,0.134167,1.941456,0.85588,0.174,0.123966,1.941668,0.85593,0.050284,0.143827,0.417603,,,,,,,0.05,0.05053,-0.10776,0.02326,0.5,-1.15018,0.005,0.001,64,0.5,2.168,,,4225688,9f9bb01aee1b,
M2_lap-f02c501b45,sbm,M2_lap,train,none,1,0,5.0,,,,7,0.176,0.132647,1.941445,0.855876,0.172,0.123026,1.941617,0.855916,0.041547,0.143768,0.415356,,,,,,,0.05,0.05053,-0.10776,0.02326,0.5,-1.15018,0.005,0.001,64,0.5,1.392,,,4225688,9f9bb01aee1b,
M4_mrf_gcn-9d6653d334,sbm,M4_mrf_gcn,tuned_grid,mf,1,0,,0.05,,0,,0.176,0.133138,1.941911,0.856011,0.174,0.123431,1.942181,0.856075,0.033312,0.143967,0.429291,1,4,,,,,0.05,0.05053,-0.10776,0.02326,0.5,-1.15018,,,,,,0.0441,,4225688,9f9bb01aee1b,flip=0.0130
M4_mrf_mlp-95fec0947d,sbm,M4_mrf_mlp,tuned_grid,mf,1,0,,0.05,,0,,0.278,0.26397,1.8412,0.826303,0.27,0.251929,1.825714,0.820903,0.048536,0.149513,0.17738,1,4,,,,,0.05,0.05053,-0.10776,0.02326,0.5,-1.15018,,,,,,0.0297,,4225688,9f9bb01aee1b,flip=0.0120
