run_id,dataset,model,regime,inference_method,label_per_class,split_seed,lambda,beta,weighted_prior,clamped,best_epoch,val_acc,val_f1,val_nll,val_brier,test_acc,test_f1,test_nll,test_brier,ece,rule_score,edge_agreement,converged,iters,final_residual,ess_min,ess_median,rhat_max,target_h,empirical_h,adjusted_h,label_informativeness,sigma_x,beta_gen,lr,weight_decay,hidden,dropout,train_seconds,infer_seconds,logits_path,git_commit,protocol_hash,notes
M4_mrf_mlp-98a1bb1c57,cora,M4_mrf_mlp,tuned_grid,mf,20,13,,0.25,,0,,0.63,0.618902,1.211515,0.548956,0.637,0.623164,1.184005,0.540003,0.164153,0.321817,0.616142,1,11,,,,,,,,,,,,,,,,0.3211,,4225688,9f9bb01aee1b,flip=0.0830
M4_mrf_mlp-0d27113c51,cora,M4_mrf_mlp,tuned_grid,mf,20,13,,0.5,,0,,0.688,0.679208,1.042029,0.472298,0.708,0.695665,1.010146,0.455561,0.151786,0.457604,0.713717,1,44,,,,,,,,,,,,,,,,0.7358,,4225688,9f9bb01aee1b,flip=0.1720
M4_mrf_mlp-69810c0b4f,cora,M4_mrf_mlp,tuned_grid,mf,20,13,,1.0,,0,,0.748,0.742735,0.936367,0.398067,0.757,0.750357,0.907169,0.387654,0.100598,0.695757,0.842175,1,97,,,,,,,,,,,,,,,,1.5489,,4225688,9f9bb01aee1b,flip=0.3050
M4_mrf_mlp-05de2f4d36,cora,M4_mrf_mlp,tuned_grid,mf,20,13,,2.0,,0,,0.758,0.7486,1.324384,0.416105,0.757,0.748056,1.257277,0.40133,0.133351,0.849019,0.894468,1,152,,,,,,,,,,,,,,,,2.2447,,4225688,9f9bb01aee1b,flip=0.3690
M0_mlp-5b585d171d,cora,M0_mlp,train,none,20,14,0.0,,,,130,0.586,0.565919,1.336011,0.611265,0.592,0.577221,1.304876,0.590759,0.161092,0.239632,0.5108,,,,,,,,,,,,,0.01,0.001,64,0.5,4.864,,results/logits/M0_mlp-5b585d171d.npz,4225688,9f9bb01aee1b,
M4_mrf_mlp-fd7ae0ab2c,cora,M4_mrf_mlp,tuned_grid,mf,20,14,,0.05,,0,,0.594,0.575743,1.307098,0.598178,0.607,0.593802,1.278751,0.579016,0.168328,0.260007,0.540925,1,5,,,,,,,,,,,,,,,,0.1043,,4225688,9f9bb01aee1b,flip=0.0250
M4_mrf_mlp-ceabb418d7,cora,M4_mrf_mlp,tuned_grid,mf,20,14,,0.1,,0,,0.604,0.586838,1.276185,0.584199,0.613,0.600266,1.249789,0.565943,0.162528,0.280124,0.558734,1,6,,,,,,,,,,,,,,,,0.1306,,4225688,9f9bb01aee1b,flip=0.0370
M4_mrf_mlp-51ba2e04e3,cora,M4_mrf_mlp,tuned_grid,mf,20,14,,0.25,,0,,0.646,0.626441,1.174906,0.537823,0.642,0.631626,1.150227,0.520365,0.153846,0.347639,0.626563,1,9,,,,,,,,,,,,,,,,0.3931,,4225688,9f9bb01aee1b,flip=0.0810
M4_mrf_mlp-90d5433538,cora,M4_mrf_mlp,tuned_grid,mf,20,14,,0.5,,0,,0.696,0.683555,1.015509,0.464264,0.711,0.702329,0.985058,0.442444,0.145015,0.473898,0.720538,1,87,,,,,,,,,,,,,,,,1.5827,,4225688,9f9bb01aee1b,flip=0.1710
M4_mrf_mlp-8171a786cb,cora,M4_mrf_mlp,tuned_grid,mf,20,14,,1.0,,0,,0.764,0.761059,0.850762,0.368399,0.778,0.77339,0.791511,0.340044,0.06671,0.695481,0.84407,1,48,,,,,,,,,,,,,,,,0.8129,,4225688,9f9bb01aee1b,flip=0.2980
M4_mrf_mlp-1c4fc20cec,cora,M4_mrf_mlp,tuned_grid,mf,20,14,,2.0,,0,,0.768,0.759654,1.21141,0.392623,0.782,0.780869,1.056042,0.361698,0.113318,0.847777,0.892573,1,43,,,,,,,,,,,,,,,,0.6732,,4225688,9f9bb01aee1b,flip=0.3590
M0_mlp-632484355f,cora,M0_mlp,train,none,20,15,0.0,,,,84,0.606,0.585889,1.32638,0.614268,0.569,0.557461,1.340162,0.619836,0.161993,0.218787,0.478969,,,,,,,,,,,,,0.01,0.001,64,0.5,3.963,,results/logits/M0_mlp-632484355f.npz,4225688,9f9bb01aee1b,
M4_mrf_mlp-8868c9b5f9,cora,M4_mrf_mlp,tuned_grid,mf,20,15,,0.05,,0,,0.61,0.59452,1.298875,0.602068,0.572,0.562712,1.314779,0.608672,0.163881,0.235248,0.507768,1,5,,,,,,,,,,,,,,,,0.0141,,4225688,9f9bb01aee1b,flip=0.0130
M4_mrf_mlp-42c3a2f2f1,cora,M4_mrf_mlp,tuned_grid,mf,20,15,,0.1,,0,,0.626,0.612764,1.268344,0.58811,0.593,0.584929,1.28617,0.595848,0.170662,0.251377,0.531262,1,7,,,,,,,,,,,,,,,,0.026,,4225688,9f9bb01aee1b,flip=0.0380
M4_mrf_mlp-093c065cc9,cora,M4_mrf_mlp,tuned_grid,mf,20,15,,0.25,,0,,0.66,0.644815,1.164097,0.540299,0.626,0.618754,1.183612,0.548679,0.174364,0.307912,0.60269,1,13,,,,,,,,,,,,,,,,0.2042,,4225688,9f9bb01aee1b,flip=0.0900
M4_mrf_mlp-ee1d4d65ee,cora,M4_mrf_mlp,tuned_grid,mf,20,15,,0.5,,0,,0.72,0.709143,0.973188,0.450741,0.698,0.689077,0.98759,0.455597,0.161468,0.443867,0.715801,1,54,,,,,,,,,,,,,,,,1.0748,,4225688,9f9bb01aee1b,flip=0.1940
M4_mrf_mlp-681b92cff5,cora,M4_mrf_mlp,tuned_grid,mf,20,15,,1.0,,0,,0.762,0.749336,0.87088,0.380752,0.765,0.749533,0.823099,0.369124,0.088694,0.686249,0.841796,1,61,,,,,,,,,,,,,,,,0.9575,,4225688,9f9bb01aee1b,flip=0.3190
M4_mrf_mlp-9d1479d319,cora,M4_mrf_mlp,tuned_grid,mf,20,15,,2.0,,0,,0.786,0.775059,1.183082,0.372726,0.785,0.768241,1.033439,0.360414,0.120109,0.844203,0.893141,1,73,,,,,,,,,,,,,,,,1.0296,,4225688,9f9bb01aee1b,flip=0.3920
M0_mlp-d635d7d7ac,cora,M0_mlp,train,none,20,16,0.0,,,,90,0.586,0.563801,1.333273,0.615141,0.622,0.593981,1.280258,0.595113,0.219872,0.219131,0.484653,,,,,,,,,,,,,0.01,0.001,64,0.5,3.809,,results/logits/M0_mlp-d635d7d7ac.npz,4225688,9f9bb01aee1b,
M4_mrf_mlp-67f5fa76e9,cora,M4_mrf_mlp,tuned_grid,mf,20,16,,0.05,,0,,0.594,0.570744,1.305859,0.603144,0.633,0.606684,1.254583,0.58328,0.22021,0.234756,0.513642,1,5,,,,,,,,,,,,,,,,0.0158,,4225688,9f9bb01aee1b,flip=0.0150
M4_mrf_mlp-c695a7d8df,cora,M4_mrf_mlp,tuned_grid,mf,20,16,,0.1,,0,,0.606,0.58412,1.275518,0.589717,0.644,0.61823,1.225811,0.569816,0.223378,0.250841,0.544903,1,6,,,,,,,,,,,,,,,,0.0207,,4225688,9f9bb01aee1b,flip=0.0300
M4_mrf_mlp-c77185e80d,cora,M4_mrf_mlp,tuned_grid,mf,20,16,,0.25,,0,,0.66,0.639135,1.171074,0.540993,0.692,0.665868,1.124279,0.5211,0.232821,0.309231,0.634142,1,13,,,,,,,,,,,,,,,,0.0471,,4225688,9f9bb01aee1b,flip=0.0920
M4_mrf_mlp-4af41d7eb0,cora,M4_mrf_mlp,tuned_grid,mf,20,16,,0.5,,0,,0.726,0.698409,0.974478,0.446123,0.755,0.729852,0.931806,0.425505,0.186413,0.460309,0.759379,1,18,,,,,,,,,,,,,,,,0.105,,4225688,9f9bb01aee1b,flip=0.1810
M4_mrf_mlp-01d7b2421e,cora,M4_mrf_mlp,tuned_grid,mf,20,16,,1.0,,0,,0.776,0.756503,0.828947,0.356212,0.795,0.775706,0.788804,0.336701,0.097931,0.705591,0.849375,1,51,,,,,,,,,,,,,,,,0.4608,,4225688,9f9bb01aee1b,flip=0.2690
M4_mrf_mlp-3589296f62,cora,M4_mrf_mlp,tuned_grid,mf,20,16,,2.0,,0,,0.798,0.781576,1.067069,0.344318,0.818,0.805486,0.932413,0.310915,0.093175,0.858175,0.902236,1,52,,,,,,,,,,,,,,,,0.4102,,4225688,9f9bb01aee1b,flip=0.3330
M0_mlp-21a882fd53,cora,M0_mlp,train,none,20,17,0.0,,,,115,0.576,0.567509,1.379286,0.619485,0.579,0.566029,1.315654,0.599904,0.146658,0.237749,0.467412,,,,,,,,,,,,,0.01,0.001,64,0.5,1.627,,results/logits/M0_mlp-21a882fd53.npz,4225688,9f9bb01aee1b,
M4_mrf_mlp-e0e0e5b0c9,cora,M4_mrf_mlp,tuned_grid,mf,20,17,,0.05,,0,,0.582,0.574992,1.353073,0.607488,0.591,0.577401,1.289411,0.587947,0.152437,0.253496,0.499621,1,5,,,,,,,,,,,,,,,,0.0381,,4225688,9f9bb01aee1b,flip=0.0130
M4_mrf_mlp-b063b4916b,cora,M4_mrf_mlp,tuned_grid,mf,20,17,,0.1,,0,,0.584,0.577683,1.324587,0.59425,0.608,0.596326,1.260392,0.574417,0.161654,0.271604,0.541872,1,7,,,,,,,,,,,,,,,,0.0589,,4225688,9f9bb01aee1b,flip=0.0370
M4_mrf_mlp-556d902754,cora,M4_mrf_mlp,tuned_grid,mf,20,17,,0.25,,0,,0.602,0.596988,1.228163,0.551217,0.651,0.643914,1.158671,0.526361,0.167318,0.334576,0.61709,1,11,,,,,,,,,,,,,,,,0.3571,,4225688,9f9bb01aee1b,flip=0.0970
M4_mrf_mlp-0f8c235689,cora,M4_mrf_mlp,tuned_grid,mf,20,17,,0.5,,0,,0.658,0.653276,1.061844,0.476596,0.706,0.701158,0.98567,0.444142,0.134738,0.474601,0.733801,1,22,,,,,,,,,,,,,,,,0.4372,,4225688,9f9bb01aee1b,flip=0.1890
M4_mrf_mlp-597fda1faf,cora,M4_mrf_mlp,tuned_grid,mf,20,17,,1.0,,0,,0.73,0.721319,0.938701,0.401461,0.759,0.756119,0.840685,0.367322,0.069802,0.698448,0.838007,1,74,,,,,,,,,,,,,,,,1.2592,,4225688,9f9bb01aee1b,flip=0.2990
M4_mrf_mlp-fbbbdc26f0,cora,M4_mrf_mlp,tuned_grid,mf,20,17,,2.0,,0,,0.766,0.758043,1.254813,0.401225,0.784,0.78207,1.050704,0.358911,0.107508,0.844878,0.889542,1,126,,,,,,,,,,,,,,,,1.9512,,4225688,9f9bb01aee1b,flip=0.3770
M0_mlp-7b4866f246,cora,M0_mlp,train,none,20,18,0.0,,,,144,0.552,0.537697,1.367034,0.620216,0.58,0.567946,1.319036,0.602641,0.151288,0.235136,0.475748,,,,,,,,,,,,,0.01,0.001,64,0.5,5.081,,results/logits/M0_mlp-7b4866f246.npz,4225688,9f9bb01aee1b,
M4_mrf_mlp-8ef9d3d293,cora,M4_mrf_mlp,tuned_grid,mf,20,18,,0.05,,0,,0.558,0.542682,1.339889,0.608631,0.588,0.577177,1.293408,0.590993,0.152984,0.251728,0.496021,1,5,,,,,,,,,,,,,,,,0.014,,4225688,9f9bb01aee1b,flip=0.0090
M4_mrf_mlp-07838a3a12,cora,M4_mrf_mlp,tuned_grid,mf,20,18,,0.1,,0,,0.562,0.547371,1.310052,0.595926,0.594,0.582858,1.26478,0.57783,0.157417,0.269713,0.518757,1,6,,,,,,,,,,,,,,,,0.0217,,4225688,9f9bb01aee1b,flip=0.0210
M4_mrf_mlp-1534540022,cora,M4_mrf_mlp,tuned_grid,mf,20,18,,0.25,,0,,0.61,0.596037,1.208644,0.551488,0.641,0.630336,1.165781,0.531652,0.161033,0.33113,0.600038,1,10,,,,,,,,,,,,,,,,0.0319,,4225688,9f9bb01aee1b,flip=0.0770
M4_mrf_mlp-4977a9c514,cora,M4_mrf_mlp,tuned_grid,mf,20,18,,0.5,,0,,0.67,0.660297,1.034161,0.474624,0.708,0.698653,0.991424,0.450466,0.143288,0.461641,0.714854,1,20,,,,,,,,,,,,,,,,0.6016,,4225688,9f9bb01aee1b,flip=0.1650
M4_mrf_mlp-279d8904d8,cora,M4_mrf_mlp,tuned_grid,mf,20,18,,1.0,,0,,0.736,0.739706,0.913475,0.401738,0.763,0.753283,0.860679,0.371594,0.087397,0.69309,0.837249,1,49,,,,,,,,,,,,,,,,0.9266,,4225688,9f9bb01aee1b,flip=0.2950
M4_mrf_mlp-8326a20754,cora,M4_mrf_mlp,tuned_grid,mf,20,18,,2.0,,0,,0.758,0.768541,1.283586,0.402162,0.776,0.767765,1.168731,0.379336,0.118095,0.850641,0.897689,1,94,,,,,,,,,,,,,,,,1.4144,,4225688,9f9bb01aee1b,flip=0.3700
M0_mlp-82e32ac68f,cora,M0_mlp,train,none,20,19,0.0,,,,152,0.588,0.57234,1.346223,0.616071,0.586,0.570321,1.307369,0.593856,0.151198,0.235865,0.473854,,,,,,,,,,,,,0.01,0.001,64,0.5,5.388,,results/logits/M0_mlp-82e32ac68f.npz,4225688,9f9bb01aee1b,
M4_mrf_mlp-440628481d,cora,M4_mrf_mlp,tuned_grid,mf,20,19,,0.05,,0,,0.6,0.582895,1.317626,0.603656,0.597,0.581735,1.281141,0.582276,0.160758,0.252381,0.512126,1,5,,,,,,,,,,,,,,,,0.0153,,4225688,9f9bb01aee1b,flip=0.0170
M4_mrf_mlp-0a85403be1,cora,M4_mrf_mlp,tuned_grid,mf,20,19,,0.1,,0,,0.606,0.588567,1.286386,0.589647,0.605,0.589615,1.251988,0.569218,0.157076,0.27061,0.539409,1,7,,,,,,,,,,,,,,,,0.0214,,4225688,9f9bb01aee1b,flip=0.0340
M4_mrf_mlp-c58bf184ab,cora,M4_mrf_mlp,tuned_grid,mf,20,19,,0.25,,0,,0.65,0.630221,1.17904,0.541377,0.644,0.626383,1.147979,0.521639,0.160854,0.337691,0.614058,1,10,,,,,,,,,,,,,,,,0.0405,,4225688,9f9bb01aee1b,flip=0.0890
M4_mrf_mlp-2819f033aa,cora,M4_mrf_mlp,tuned_grid,mf,20,19,,0.5,,0,,0.706,0.681825,1.000922,0.460759,0.723,0.70872,0.967349,0.436418,0.155909,0.472089,0.722622,1,19,,,,,,,,,,,,,,,,0.4045,,4225688,9f9bb01aee1b,flip=0.1890
M4_mrf_mlp-e48d021638,cora,M4_mrf_mlp,tuned_grid,mf,20,19,,1.0,,0,,0.778,0.755032,0.842325,0.366273,0.789,0.770836,0.801433,0.34637,0.09945,0.695399,0.839902,1,42,,,,,,,,,,,,,,,,0.5808,,4225688,9f9bb01aee1b,flip=0.3140
M4_mrf_mlp-e5bfbe49c8,cora,M4_mrf_mlp,tuned_grid,mf,20,19,,2.0,,0,,0.784,0.766703,1.152088,0.367007,0.801,0.787795,0.985783,0.334951,0.098695,0.845251,0.888215,1,44,,,,,,,,,,,,,,,,0.7417,,4225688,9f9bb01aee1b,flip=0.3880
M0_mlp-20a46c5775,cora,M0_mlp,train,none,20,20,0.0,,,,106,0.574,0.561602,1.322355,0.611728,0.591,0.57545,1.321977,0.605797,0.170694,0.227822,0.481432,,,,,,,,,,,,,0.01,0.001,64,0.5,5.114,,results/logits/M0_mlp-20a46c5775.npz,4225688,9f9bb01aee1b,
M4_mrf_mlp-af59e378c5,cora,M4_mrf_mlp,tuned_grid,mf,20,20,,0.05,,0,,0.578,0.568336,1.296365,0.600058,0.606,0.590632,1.296212,0.594111,0.176946,0.245427,0.516294,1,5,,,,,,,,,,,,,,,,0.0164,,4225688,9f9bb01aee1b,flip=0.0200
M4_mrf_mlp-ce797a89a3,cora,M4_mrf_mlp,tuned_grid,mf,20,20,,0.1,,0,,0.576,0.56792,1.26722,0.58683,0.618,0.602578,1.267344,0.580811,0.174668,0.262689,0.543577,1,7,,,,,,,,,,,,,,,,0.0252,,4225688,9f9bb01aee1b,flip=0.0380
M4_mrf_mlp-3de0a3ab8a,cora,M4_mrf_mlp,tuned_grid,mf,20,20,,0.25,,0,,0.616,0.607165,1.16687,0.540241,0.659,0.643189,1.166608,0.533419,0.182453,0.325731,0.622774,1,12,,,,,,,,,,,,,,,,0.3872,,4225688,9f9bb01aee1b,flip=0.0970
M4_mrf_mlp-f87e75472d,cora,M4_mrf_mlp,tuned_grid,mf,20,20,,0.5,,0,,0.676,0.666184,0.998887,0.464037,0.717,0.699144,0.986844,0.444396,0.154722,0.464319,0.728685,1,31,,,,,,,,,,,,,,,,0.648,,4225688,9f9bb01aee1b,flip=0.1770
M4_mrf_mlp-64cc3ef39f,cora,M4_mrf_mlp,tuned_grid,mf,20,20,,1.0,,0,,0.72,0.716255,0.920752,0.411197,0.762,0.751792,0.856597,0.368413,0.06984,0.697137,0.838575,1,184,,,,,,,,,,,,,,,,2.6926,,4225688,9f9bb01aee1b,flip=0.2730
M4_mrf_mlp-8ee0d850a1,cora,M4_mrf_mlp,tuned_grid,mf,20,20,,2.0,,0,,0.766,0.762875,1.233799,0.395899,0.796,0.786751,1.00452,0.34491,0.11299,0.843884,0.889352,1,81,,,,,,,,,,,,,,,,1.5317,,4225688,9f9bb01aee1b,flip=0.3480
M0_mlp-6f72c8ed4c,cora,M0_mlp,train,none,20,21,0.0,,,,113,0.564,0.554433,1.378421,0.630886,0.592,0.573583,1.323815,0.60426,0.158161,0.230479,0.468928,,,,,,,,,,,,,0.01,0.001,64,0.5,3.603,,results/logits/M0_mlp-6f72c8ed4c.npz,4225688,9f9bb01aee1b,
M4_mrf_mlp-e4b22db5b3,cora,M4_mrf_mlp,tuned_grid,mf,20,21,,0.05,,0,,0.578,0.569123,1.352588,0.619238,0.607,0.588413,1.29879,0.59275,0.164093,0.250201,0.513642,1,5,,,,,,,,,,,,,,,,0.0156,,4225688,9f9bb01aee1b,flip=0.0180
M4_mrf_mlp-94ec7e3045,cora,M4_mrf_mlp,tuned_grid,mf,20,21,,0.1,,0,,0.578,0.568781,1.324145,0.60641,0.622,0.604147,1.270744,0.579729,0.168555,0.26894,0.532967,1,6,,,,,,,,,,,,,,,,0.0301,,4225688,9f9bb01aee1b,flip=0.0360
M4_mrf_mlp-52371951b0,cora,M4_mrf_mlp,tuned_grid,mf,20,21,,0.25,,0,,0.614,0.604573,1.228895,0.562471,0.649,0.635413,1.173363,0.533916,0.154704,0.332807,0.609511,1,11,,,,,,,,,,,,,,,,0.0467,,4225688,9f9bb01aee1b,flip=0.0800
M4_mrf_mlp-e330bbb9c4,cora,M4_mrf_mlp,tuned_grid,mf,20,21,,0.5,,0,,0.654,0.642893,1.080842,0.494953,0.699,0.69012,1.009371,0.455302,0.127362,0.46613,0.718454,1,50,,,,,,,,,,,,,,,,0.8517,,4225688,9f9bb01aee1b,flip=0.1550
M4_mrf_mlp-50bbd74c88,cora,M4_mrf_mlp,tuned_grid,mf,20,21,,1.0,,0,,0.726,0.70532,1.021552,0.439774,0.759,0.747649,0.891374,0.377676,0.091825,0.695669,0.834596,1,64,,,,,,,,,,,,,,,,0.8603,,4225688,9f9bb01aee1b,flip=0.2720
M4_mrf_mlp-931152f054,cora,M4_mrf_mlp,tuned_grid,mf,20,21,,2.0,,0,,0.734,0.712746,1.451909,0.454384,0.761,0.754608,1.211475,0.394883,0.134952,0.844354,0.888973,1,73,,,,,,,,,,,,,,,,1.0764,,4225688,9f9bb01aee1b,flip=0.3540
M0_mlp-b90b2338ed,cora,M0_mlp,train,none,20,22,0.0,,,,156,0.604,0.586671,1.272563,0.584478,0.592,0.578313,1.294669,0.595257,0.161788,0.236559,0.480485,,,,,,,,,,,,,0.01,0.001,64,0.5,5.88,,results/logits/M0_mlp-b90b2338ed.npz,4225688,9f9bb01aee1b,
M4_mrf_mlp-5f57f53994,cora,M4_mrf_mlp,tuned_grid,mf,20,22,,0.05,,0,,0.612,0.596996,1.244666,0.571604,0.61,0.59843,1.267722,0.583395,0.168982,0.256567,0.529746,1,5,,,,,,,,,,,,,,,,0.0265,,4225688,9f9bb01aee1b,flip=0.0240
