run_id,dataset,model,regime,inference_method,label_per_class,split_seed,lambda,beta,weighted_prior,clamped,best_epoch,val_acc,val_f1,val_nll,val_brier,test_acc,test_f1,test_nll,test_brier,ece,rule_score,edge_agreement,converged,iters,final_residual,ess_min,ess_median,rhat_max,target_h,empirical_h,adjusted_h,label_informativeness,sigma_x,beta_gen,lr,weight_decay,hidden,dropout,train_seconds,infer_seconds,logits_path,git_commit,protocol_hash,notes
M0_mlp-9de9e2f595,sbm_betaext,M0_mlp,train,none,5,5,0.0,,,,26,0.46,0.454861,1.475155,0.694604,0.433,0.434611,1.585061,0.7236,0.081291,0.189283,0.255851,,,,,,,0.9,,,,,,0.01,0.0005,64,0.5,0.333,,results/logits/M0_mlp-9de9e2f595.npz,4225688,9f9bb01aee1b,exploratory
M4_mrf_mlp-97f2e631e6,sbm_betaext,M4_mrf_mlp,exploratory,mf,5,5,,3.0,,0,,1.0,1.0,0.002733,0.001199,0.997,0.99697,0.009967,0.004851,0.001619,0.902002,0.902516,1,8,,,,,0.9,,,,,,,,,,,0.0764,,4225688,9f9bb01aee1b,flip=0.5640 exploratory
M4_mrf_mlp-70a67829c6,sbm_betaext,M4_mrf_mlp,exploratory,mf,5,5,,4.0,,0,,1.0,1.0,0.001737,0.000925,0.998,0.998017,0.008036,0.003976,0.001138,0.902417,0.902604,1,7,,,,,0.9,,,,,,,,,,,0.0496,,4225688,9f9bb01aee1b,flip=0.5650 exploratory
M4_mrf_mlp-6b4e764c1a,sbm_betaext,M4_mrf_mlp,exploratory,mf,5,5,,6.0,,0,,1.0,1.0,0.001307,0.000861,0.998,0.998017,0.007104,0.003669,0.000322,0.902579,0.902604,1,6,,,,,0.9,,,,,,,,,,,0.0375,,4225688,9f9bb01aee1b,flip=0.5650 exploratory
M4_mrf_mlp-4fbc4726e0,sbm_betaext,M4_mrf_mlp,exploratory,mf,5,5,,8.0,,0,,1.0,1.0,0.001251,0.000857,0.998,0.998017,0.006974,0.003659,0.000198,0.902601,0.902604,1,6,,,,,0.9,,,,,,,,,,,0.0462,,4225688,9f9bb01aee1b,flip=0.5650 exploratory
M0_mlp-e6780c60c4,sbm_betaext,M0_mlp,train,none,5,6,0.0,,,,18,0.472,0.470836,1.417948,0.665855,0.49,0.488857,1.413846,0.661482,0.080502,0.176635,0.273837,,,,,,,0.9,,,,,,0.01,0.0005,64,0.5,0.274,,results/logits/M0_mlp-e6780c60c4.npz,4225688,9f9bb01aee1b,exploratory
M4_mrf_mlp-8197eeac23,sbm_betaext,M4_mrf_mlp,exploratory,mf,5,6,,3.0,,0,,0.998,0.998143,0.003402,0.001601,1.0,1.0,0.001129,0.000257,0.001019,0.899541,0.899876,1,6,,,,,0.9,,,,,,,,,,,0.0646,,4225688,9f9bb01aee1b,flip=0.5100 exploratory
M4_mrf_mlp-c62f898295,sbm_betaext,M4_mrf_mlp,exploratory,mf,5,6,,4.0,,0,,0.998,0.998143,0.004442,0.002268,1.0,1.0,0.000605,0.000186,0.000537,0.899782,0.899965,1,5,,,,,0.9,,,,,,,,,,,0.0453,,4225688,9f9bb01aee1b,flip=0.5100 exploratory
M4_mrf_mlp-bbd964a556,sbm_betaext,M4_mrf_mlp,exploratory,mf,5,6,,6.0,,0,,0.998,0.998143,0.007965,0.002883,1.0,1.0,0.000422,0.000165,0.00037,0.899926,0.899965,1,4,,,,,0.9,,,,,,,,,,,0.0291,,4225688,9f9bb01aee1b,flip=0.5100 exploratory
M4_mrf_mlp-d765a1f9aa,sbm_betaext,M4_mrf_mlp,exploratory,mf,5,6,,8.0,,0,,0.998,0.998143,0.0119,0.002989,1.0,1.0,0.000401,0.000163,0.000351,0.899959,0.899965,1,4,,,,,0.9,,,,,,,,,,,0.0353,,4225688,9f9bb01aee1b,flip=0.5100 exploratory
M0_mlp-2df2e6de17,sbm_betaext,M0_mlp,train,none,5,7,0.0,,,,14,0.464,0.450343,1.496651,0.700193,0.443,0.438958,1.544853,0.717609,0.107954,0.160733,0.267518,,,,,,,0.9,,,,,,0.01,0.0005,64,0.5,0.253,,results/logits/M0_mlp-2df2e6de17.npz,4225688,9f9bb01aee1b,exploratory
M4_mrf_mlp-728b8c390f,sbm_betaext,M4_mrf_mlp,exploratory,mf,5,7,,3.0,,0,,0.996,0.996317,0.014759,0.008525,0.995,0.995044,0.013573,0.006912,0.001535,0.898953,0.899503,1,13,,,,,0.9,,,,,,,,,,,0.1028,,4225688,9f9bb01aee1b,flip=0.5560 exploratory
M4_mrf_mlp-b38e90b355,sbm_betaext,M4_mrf_mlp,exploratory,mf,5,7,,4.0,,0,,0.994,0.994453,0.016188,0.008474,0.995,0.995044,0.013007,0.006666,0.000225,0.899324,0.899503,1,12,,,,,0.9,,,,,,,,,,,0.0983,,4225688,9f9bb01aee1b,flip=0.5560 exploratory
M4_mrf_mlp-cb2bb631d0,sbm_betaext,M4_mrf_mlp,exploratory,mf,5,7,,6.0,,0,,0.994,0.994453,0.020314,0.008467,0.995,0.995044,0.014293,0.00663,0.000395,0.899479,0.899503,1,12,,,,,0.9,,,,,,,,,,,0.0845,,4225688,9f9bb01aee1b,flip=0.5560 exploratory
M4_mrf_mlp-d621f5ce1a,sbm_betaext,M4_mrf_mlp,exploratory,mf,5,7,,8.0,,0,,0.994,0.994453,0.024778,0.008507,0.995,0.995044,0.016199,0.006632,0.000479,0.8995,0.899503,1,11,,,,,0.9,,,,,,,,,,,0.0833,,4225688,9f9bb01aee1b,flip=0.5560 exploratory
M0_mlp-518f2a465e,sbm_betaext,M0_mlp,train,none,5,8,0.0,,,,39,0.452,0.450637,1.80358,0.770198,0.414,0.409819,1.84777,0.797384,0.230799,0.204531,0.233285,,,,,,,0.9,,,,,,0.01,0.0005,64,0.5,0.325,,results/logits/M0_mlp-518f2a465e.npz,4225688,9f9bb01aee1b,exploratory
M4_mrf_mlp-1e0769c927,sbm_betaext,M4_mrf_mlp,exploratory,mf,5,8,,3.0,,0,,1.0,1.0,0.004247,0.001581,0.996,0.995981,0.012641,0.004838,9.1e-05,0.899908,0.900523,1,11,,,,,0.9,,,,,,,,,,,0.1008,,4225688,9f9bb01aee1b,flip=0.5840 exploratory
M4_mrf_mlp-7b13d3f2d7,sbm_betaext,M4_mrf_mlp,exploratory,mf,5,8,,4.0,,0,,1.0,1.0,0.001908,0.000801,0.998,0.998006,0.009229,0.002791,0.000314,0.900807,0.901063,1,6,,,,,0.9,,,,,,,,,,,0.0407,,4225688,9f9bb01aee1b,flip=0.5850 exploratory
M4_mrf_mlp-ba0c68e96e,sbm_betaext,M4_mrf_mlp,exploratory,mf,5,8,,6.0,,0,,1.0,1.0,0.001205,0.000733,0.998,0.998006,0.008507,0.002176,0.001,0.901141,0.901153,1,6,,,,,0.9,,,,,,,,,,,0.0461,,4225688,9f9bb01aee1b,flip=0.5850 exploratory
M4_mrf_mlp-05736ed245,sbm_betaext,M4_mrf_mlp,exploratory,mf,5,8,,8.0,,0,,1.0,1.0,0.001138,0.000741,0.998,0.998006,0.009625,0.002376,0.00134,0.901221,0.901243,1,5,,,,,0.9,,,,,,,,,,,0.0314,,4225688,9f9bb01aee1b,flip=0.5860 exploratory
M0_mlp-0ef7aa552b,sbm_betaext,M0_mlp,train,none,5,9,0.0,,,,23,0.41,0.406251,1.618843,0.75059,0.401,0.395227,1.572024,0.726989,0.059409,0.173916,0.232132,,,,,,,0.9,,,,,,0.01,0.0005,64,0.5,0.269,,results/logits/M0_mlp-0ef7aa552b.npz,4225688,9f9bb01aee1b,exploratory
M4_mrf_mlp-68aac0be7e,sbm_betaext,M4_mrf_mlp,exploratory,mf,5,9,,3.0,,0,,0.998,0.998013,0.007671,0.003776,1.0,1.0,0.004266,0.001576,0.003587,0.901587,0.902181,1,8,,,,,0.9,,,,,,,,,,,0.0828,,4225688,9f9bb01aee1b,flip=0.5990 exploratory
M4_mrf_mlp-f3932fbbca,sbm_betaext,M4_mrf_mlp,exploratory,mf,5,9,,4.0,,0,,0.998,0.998013,0.005933,0.003334,1.0,1.0,0.003176,0.001378,0.002611,0.902055,0.90227,1,7,,,,,0.9,,,,,,,,,,,0.0529,,4225688,9f9bb01aee1b,flip=0.5990 exploratory
M4_mrf_mlp-21cd388224,sbm_betaext,M4_mrf_mlp,exploratory,mf,5,9,,6.0,,0,,0.998,0.998013,0.007627,0.003799,0.999,0.998955,0.003672,0.002215,0.001136,0.902301,0.902359,1,6,,,,,0.9,,,,,,,,,,,0.0496,,4225688,9f9bb01aee1b,flip=0.5990 exploratory
M4_mrf_mlp-0ff08ff9ea,sbm_betaext,M4_mrf_mlp,exploratory,mf,5,9,,8.0,,0,,0.998,0.998013,0.011276,0.003969,0.999,0.998955,0.005343,0.002948,0.000857,0.90235,0.902359,1,5,,,,,0.9,,,,,,,,,,,0.0379,,4225688,9f9bb01aee1b,flip=0.5990 exploratory
