run_id,dataset,model,regime,inference_method,label_per_class,split_seed,lambda,beta,weighted_prior,clamped,best_epoch,val_acc,val_f1,val_nll,val_brier,test_acc,test_f1,test_nll,test_brier,ece,rule_score,edge_agreement,converged,iters,final_residual,ess_min,ess_median,rhat_max,target_h,empirical_h,adjusted_h,label_informativeness,sigma_x,beta_gen,lr,weight_decay,hidden,dropout,train_seconds,infer_seconds,logits_path,git_commit,protocol_hash,notes
M0_mlp-99b8e05601,sbm,M0_mlp,train,none,1,0,0.0,,,,16,0.278,0.265642,1.837748,0.825275,0.271,0.253415,1.822019,0.819812,0.057838,0.155436,0.217699,,,,,,,0.9,0.90149,0.88506,0.74437,0.5,3.99149,0.01,0.0005,64,0.5,0.409,,results/logits/M0_mlp-99b8e05601.npz,4225688,9f9bb01aee1b,
M1_gcn-80efd88ea8,sbm,M1_gcn,train,none,1,0,0.0,,,,41,1.0,1.0,0.317829,0.102528,0.997,0.99698,0.314391,0.099943,0.253602,0.564425,0.901485,,,,,,,0.9,0.90149,0.88506,0.74437,0.5,3.99149,0.005,0.001,64,0.5,2.733,,results/logits/M1_gcn-80efd88ea8.npz,4225688,9f9bb01aee1b,
LP-04b182bd45,sbm,LP,closed_form,label_prop,1,0,,,,,,0.184,0.078309,1.932487,0.835725,0.17,0.090588,1.878838,0.835495,0.271335,0.157145,0.957946,,,,,,,0.9,0.90149,0.88506,0.74437,0.5,3.99149,,,,,,,,4225688,9f9bb01aee1b,uses train labels as inference-time evidence
M2_lap-1813c2a160,sbm,M2_lap,train,none,1,0,0.001,,,,41,1.0,1.0,0.31787,0.102547,0.997,0.99698,0.314433,0.099962,0.253632,0.564388,0.901485,,,,,,,0.9,0.90149,0.88506,0.74437,0.5,3.99149,0.005,0.001,64,0.5,2.357,,,4225688,9f9bb01aee1b,
M2_lap-af1ced7aeb,sbm,M2_lap,train,none,1,0,0.01,,,,41,1.0,1.0,0.318246,0.102718,0.997,0.99698,0.314815,0.100137,0.253904,0.564052,0.901485,,,,,,,0.9,0.90149,0.88506,0.74437,0.5,3.99149,0.005,0.001,64,0.5,2.274,,,4225688,9f9bb01aee1b,
M2_lap-9fc3df370d,sbm,M2_lap,train,none,1,0,0.1,,,,41,1.0,1.0,0.322041,0.104448,0.997,0.99698,0.318657,0.101896,0.25663,0.560661,0.901485,,,,,,,0.9,0.90149,0.88506,0.74437,0.5,3.99149,0.005,0.001,64,0.5,2.223,,,4225688,9f9bb01aee1b,
M2_lap-dec2e4afde,sbm,M2_lap,train,none,1,0,0.5,,,,42,1.0,1.0,0.324669,0.105683,0.995,0.994808,0.321436,0.103273,0.256558,0.558404,0.901127,,,,,,,0.9,0.90149,0.88506,0.74437,0.5,3.99149,0.005,0.001,64,0.5,2.336,,,4225688,9f9bb01aee1b,
M2_lap-cd58b0dd1b,sbm,M2_lap,train,none,1,0,1.0,,,,42,1.0,1.0,0.349319,0.117186,0.995,0.994808,0.34633,0.114923,0.273931,0.537067,0.90077,,,,,,,0.9,0.90149,0.88506,0.74437,0.5,3.99149,0.005,0.001,64,0.5,2.359,,,4225688,9f9bb01aee1b,
M2_lap-96bd5a0d27,sbm,M2_lap,train,none,1,0,5.0,,,,27,0.998,0.997817,0.810748,0.361415,0.997,0.996805,0.810357,0.361703,0.53884,0.27304,0.901038,,,,,,,0.9,0.90149,0.88506,0.74437,0.5,3.99149,0.005,0.001,64,0.5,2.131,,,4225688,9f9bb01aee1b,
M4_mrf_gcn-ee08743f52,sbm,M4_mrf_gcn,tuned_grid,mf,1,0,,0.05,,0,,1.0,1.0,0.264277,0.079574,0.998,0.998001,0.260424,0.07687,0.21455,0.61977,0.901575,1,5,,,,,0.9,0.90149,0.88506,0.74437,0.5,3.99149,,,,,,0.0438,,4225688,9f9bb01aee1b,flip=0.0010
