run_id,dataset,model,regime,inference_method,label_per_class,split_seed,lambda,beta,weighted_prior,clamped,best_epoch,val_acc,val_f1,val_nll,val_brier,test_acc,test_f1,test_nll,test_brier,ece,rule_score,edge_agreement,converged,iters,final_residual,ess_min,ess_median,rhat_max,target_h,empirical_h,adjusted_h,label_informativeness,sigma_x,beta_gen,lr,weight_decay,hidden,dropout,train_seconds,infer_seconds,logits_path,git_commit,protocol_hash,notes
M3_rule-66a65b70e9,cora,M3_rule,train,none,10,0,0.01,,,,43,0.762,0.743701,1.24882,0.58514,0.765,0.742509,1.253739,0.586678,0.430619,0.226966,0.776052,,,,,,,,,,,,,0.01,0.001,64,0.5,2.043,,,4225688,9f9bb01aee1b,
M3_rule-5a3c6acccc,cora,M3_rule,train,none,10,0,0.1,,,,45,0.766,0.742858,1.211996,0.567588,0.77,0.745805,1.217861,0.569241,0.420078,0.239346,0.779462,,,,,,,,,,,,,0.01,0.001,64,0.5,2.037,,,4225688,9f9bb01aee1b,
M3_rule-5648bec9cd,cora,M3_rule,train,none,10,0,0.5,,,,42,0.778,0.75979,1.216372,0.571377,0.767,0.743754,1.222015,0.572776,0.420913,0.235684,0.803145,,,,,,,,,,,,,0.01,0.001,64,0.5,1.943,,,4225688,9f9bb01aee1b,
M3_rule-8b7fe4363a,cora,M3_rule,train,none,10,0,1.0,,,,39,0.758,0.735998,1.254832,0.590644,0.76,0.737629,1.261013,0.592472,0.427615,0.227787,0.774157,,,,,,,,,,,,,0.01,0.001,64,0.5,1.887,,,4225688,9f9bb01aee1b,
M3_rule-caf370736f,cora,M3_rule,train,none,10,0,5.0,,,,0,0.144,0.110735,1.942754,0.856247,0.17,0.136065,1.942538,0.856187,0.09519,0.142978,0.950928,,,,,,,,,,,,,0.01,0.001,64,0.5,1.081,,,4225688,9f9bb01aee1b,
M4_mrf_gcn-2944139da5,cora,M4_mrf_gcn,tuned_grid,mf,10,0,,0.05,,0,,0.762,0.743701,1.225095,0.573347,0.765,0.742267,1.230501,0.574979,0.420289,0.241401,0.830239,1,6,,,,,,,,,,,,,,,,0.066,,4225688,9f9bb01aee1b,flip=0.0040
M4_mrf_mlp-3da50b3617,cora,M4_mrf_mlp,tuned_grid,mf,10,0,,0.05,,0,,0.506,0.487011,1.791343,0.807501,0.506,0.488232,1.795456,0.809144,0.320331,0.145658,0.42554,1,5,,,,,,,,,,,,,,,,0.0378,,4225688,9f9bb01aee1b,flip=0.0210
M4_mrf_gcn_clamped-a22cb7385a,cora,M4_mrf_gcn_clamped,tuned_grid,mf,10,0,,0.05,,1,,0.762,0.743701,1.224385,0.572967,0.765,0.742267,1.229686,0.574539,0.41979,0.250374,0.830239,1,6,,,,,,,,,,,,,,,,0.0444,,4225688,9f9bb01aee1b,flip=0.0040
M4_mrf_gcn-cbdac5d2a6,cora,M4_mrf_gcn,tuned_grid,mf,10,0,,0.1,,0,,0.766,0.74887,1.196336,0.558872,0.768,0.744701,1.202601,0.560736,0.410549,0.258341,0.841228,1,7,,,,,,,,,,,,,,,,0.0458,,4225688,9f9bb01aee1b,flip=0.0130
M4_mrf_mlp-7f68dbc5bd,cora,M4_mrf_mlp,tuned_grid,mf,10,0,,0.1,,0,,0.518,0.495697,1.784667,0.805232,0.515,0.498582,1.788607,0.806805,0.328299,0.146272,0.443729,1,7,,,,,,,,,,,,,,,,0.0313,,4225688,9f9bb01aee1b,flip=0.0360
M4_mrf_gcn_clamped-316ff0da28,cora,M4_mrf_gcn_clamped,tuned_grid,mf,10,0,,0.1,,1,,0.766,0.74887,1.195146,0.558233,0.768,0.744701,1.201262,0.560006,0.409632,0.267878,0.841228,1,7,,,,,,,,,,,,,,,,0.0407,,4225688,9f9bb01aee1b,flip=0.0130
M4_mrf_gcn-31e71b9904,cora,M4_mrf_gcn,tuned_grid,mf,10,0,,0.25,,0,,0.766,0.750908,1.091913,0.505748,0.77,0.748594,1.10291,0.508676,0.361747,0.322959,0.852406,1,13,,,,,,,,,,,,,,,,0.0596,,4225688,9f9bb01aee1b,flip=0.0370
M4_mrf_mlp-c8f8f4f8f8,cora,M4_mrf_mlp,tuned_grid,mf,10,0,,0.25,,0,,0.57,0.557079,1.74725,0.791792,0.567,0.552977,1.751505,0.793381,0.373837,0.151032,0.542251,1,15,,,,,,,,,,,,,,,,0.0935,,4225688,9f9bb01aee1b,flip=0.1080
M4_mrf_gcn_clamped-6c8a77b6d4,cora,M4_mrf_gcn_clamped,tuned_grid,mf,10,0,,0.25,,1,,0.766,0.751582,1.090652,0.505179,0.769,0.747163,1.101431,0.507841,0.359116,0.332735,0.853164,1,13,,,,,,,,,,,,,,,,0.0743,,4225688,9f9bb01aee1b,flip=0.0380
M4_mrf_gcn-2cc1765ca2,cora,M4_mrf_gcn,tuned_grid,mf,10,0,,0.5,,0,,0.788,0.769008,0.903943,0.410765,0.774,0.750703,0.932164,0.418094,0.252878,0.477067,0.876089,1,27,,,,,,,,,,,,,,,,0.1374,,4225688,9f9bb01aee1b,flip=0.0680
M4_mrf_mlp-fd6d84554d,cora,M4_mrf_mlp,tuned_grid,mf,10,0,,0.5,,0,,0.652,0.623601,1.551005,0.705709,0.663,0.635725,1.571343,0.715862,0.415993,0.204834,0.707844,1,41,,,,,,,,,,,,,,,,0.2076,,4225688,9f9bb01aee1b,flip=0.2540
M4_mrf_gcn_clamped-5368dc7431,cora,M4_mrf_gcn_clamped,tuned_grid,mf,10,0,,0.5,,1,,0.786,0.765834,0.904375,0.411303,0.774,0.750703,0.931829,0.417927,0.251808,0.483742,0.876089,1,27,,,,,,,,,,,,,,,,0.1337,,4225688,9f9bb01aee1b,flip=0.0680
M4_mrf_gcn-0fc1db9143,cora,M4_mrf_gcn,tuned_grid,mf,10,0,,1.0,,0,,0.79,0.766387,0.784395,0.333299,0.784,0.764028,0.841584,0.349418,0.111181,0.720013,0.899583,1,52,,,,,,,,,,,,,,,,0.2617,,4225688,9f9bb01aee1b,flip=0.1100
M4_mrf_mlp-13a8627507,cora,M4_mrf_mlp,tuned_grid,mf,10,0,,1.0,,0,,0.676,0.648195,1.241602,0.534781,0.68,0.659748,1.28223,0.541181,0.196675,0.578487,0.880258,1,57,,,,,,,,,,,,,,,,0.3207,,4225688,9f9bb01aee1b,flip=0.4560
M4_mrf_gcn_clamped-2a8ee2a3c2,cora,M4_mrf_gcn_clamped,tuned_grid,mf,10,0,,1.0,,1,,0.79,0.765366,0.787041,0.335103,0.783,0.762502,0.841855,0.349422,0.109947,0.722,0.899015,1,52,,,,,,,,,,,,,,,,0.2869,,4225688,9f9bb01aee1b,flip=0.1110
M4_mrf_gcn-5648dd3ddb,cora,M4_mrf_gcn,tuned_grid,mf,10,0,,2.0,,0,,0.794,0.770428,1.109867,0.350675,0.785,0.765023,1.104349,0.355318,0.116148,0.861537,0.910951,1,80,,,,,,,,,,,,,,,,0.4619,,4225688,9f9bb01aee1b,flip=0.1420
M4_mrf_mlp-433412014d,cora,M4_mrf_mlp,tuned_grid,mf,10,0,,2.0,,0,,0.718,0.69835,1.667367,0.500798,0.728,0.70808,1.526769,0.470853,0.160617,0.835261,0.910572,1,90,,,,,,,,,,,,,,,,0.5574,,4225688,9f9bb01aee1b,flip=0.4850
M4_mrf_gcn_clamped-5edd8ff7b7,cora,M4_mrf_gcn_clamped,tuned_grid,mf,10,0,,2.0,,1,,0.794,0.769298,1.105953,0.346345,0.783,0.761679,1.114169,0.359533,0.116379,0.860858,0.910004,1,80,,,,,,,,,,,,,,,,0.4271,,4225688,9f9bb01aee1b,flip=0.1420
M0_mlp-4a892a7dd7,cora,M0_mlp,train,none,10,1,0.0,,,,27,0.56,0.531348,1.717087,0.781622,0.536,0.523702,1.721639,0.783281,0.330712,0.147382,0.409814,,,,,,,,,,,,,0.01,0.001,64,0.5,0.596,,results/logits/M0_mlp-4a892a7dd7.npz,4225688,9f9bb01aee1b,
M1_gcn-7711e242d0,cora,M1_gcn,train,none,10,1,0.0,,,,15,0.69,0.699439,1.785762,0.806774,0.681,0.688988,1.791749,0.808992,0.508782,0.145418,0.74119,,,,,,,,,,,,,0.01,0.001,64,0.5,1.194,,results/logits/M1_gcn-7711e242d0.npz,4225688,9f9bb01aee1b,
LP-f38fa889a1,cora,LP,closed_form,label_prop,10,1,,,,,,0.554,0.582344,1.437103,0.637714,0.55,0.575842,1.438301,0.640208,0.240908,0.260917,0.900531,,,,,,,,,,,,,,,,,,,,4225688,9f9bb01aee1b,uses train labels as inference-time evidence
M2_lap-c90ccff10c,cora,M2_lap,train,none,10,1,0.001,,,,15,0.69,0.699439,1.785768,0.806776,0.681,0.688988,1.791753,0.808993,0.508783,0.145418,0.74119,,,,,,,,,,,,,0.01,0.001,64,0.5,2.295,,,4225688,9f9bb01aee1b,
M2_lap-83823f8e73,cora,M2_lap,train,none,10,1,0.01,,,,15,0.69,0.699439,1.785853,0.806804,0.682,0.689969,1.791831,0.809018,0.509794,0.145415,0.74119,,,,,,,,,,,,,0.01,0.001,64,0.5,1.995,,,4225688,9f9bb01aee1b,
M2_lap-4a0b5743a7,cora,M2_lap,train,none,10,1,0.1,,,,14,0.69,0.70077,1.798531,0.811213,0.697,0.70289,1.804051,0.813212,0.527636,0.144971,0.744411,,,,,,,,,,,,,0.01,0.001,64,0.5,2.153,,,4225688,9f9bb01aee1b,
M2_lap-e21edc4dad,cora,M2_lap,train,none,10,1,0.5,,,,13,0.698,0.707587,1.812052,0.815829,0.713,0.718422,1.81693,0.817562,0.546515,0.144552,0.7518,,,,,,,,,,,,,0.01,0.001,64,0.5,1.23,,,4225688,9f9bb01aee1b,
M2_lap-e955acf3bd,cora,M2_lap,train,none,10,1,1.0,,,,12,0.702,0.715809,1.826075,0.820484,0.711,0.716866,1.830352,0.821977,0.547248,0.144199,0.752558,,,,,,,,,,,,,0.01,0.001,64,0.5,1.322,,,4225688,9f9bb01aee1b,
M2_lap-2e097b6ed1,cora,M2_lap,train,none,10,1,5.0,,,,10,0.702,0.729281,1.854881,0.829833,0.694,0.711676,1.857495,0.830715,0.535569,0.143576,0.757484,,,,,,,,,,,,,0.01,0.001,64,0.5,1.222,,,4225688,9f9bb01aee1b,
M3_rule-7f65853492,cora,M3_rule,train,none,10,1,0.001,,,,15,0.69,0.699439,1.785756,0.806772,0.681,0.688988,1.791743,0.80899,0.508781,0.145419,0.74119,,,,,,,,,,,,,0.01,0.001,64,0.5,1.325,,,4225688,9f9bb01aee1b,
M3_rule-c8f91dfdf2,cora,M3_rule,train,none,10,1,0.01,,,,15,0.692,0.700911,1.785677,0.806748,0.681,0.688691,1.791658,0.808963,0.508769,0.145421,0.741758,,,,,,,,,,,,,0.01,0.001,64,0.5,1.365,,,4225688,9f9bb01aee1b,
M3_rule-bd0e54b4f6,cora,M3_rule,train,none,10,1,0.1,,,,15,0.692,0.701356,1.785197,0.806583,0.681,0.688184,1.791265,0.808828,0.508669,0.145448,0.743842,,,,,,,,,,,,,0.01,0.001,64,0.5,1.554,,,4225688,9f9bb01aee1b,
M3_rule-4087651a0d,cora,M3_rule,train,none,10,1,0.5,,,,90,0.752,0.766457,0.915331,0.425077,0.764,0.764075,0.927477,0.430748,0.235264,0.417747,0.854111,,,,,,,,,,,,,0.01,0.001,64,0.5,2.86,,,4225688,9f9bb01aee1b,
M3_rule-e24cb62873,cora,M3_rule,train,none,10,1,1.0,,,,14,0.692,0.705582,1.792184,0.809135,0.685,0.69017,1.798692,0.811462,0.514009,0.14539,0.773588,,,,,,,,,,,,,0.01,0.001,64,0.5,1.276,,,4225688,9f9bb01aee1b,
M3_rule-db7c34c003,cora,M3_rule,train,none,10,1,5.0,,,,0,0.334,0.14917,1.938662,0.85506,0.346,0.138367,1.938861,0.855118,0.199742,0.142904,0.850891,,,,,,,,,,,,,0.01,0.001,64,0.5,1.02,,,4225688,9f9bb01aee1b,
M4_mrf_gcn-d28c7425c3,cora,M4_mrf_gcn,tuned_grid,mf,10,1,,0.05,,0,,0.7,0.710656,1.779627,0.804662,0.686,0.694148,1.785715,0.80692,0.512577,0.145813,0.750663,1,5,,,,,,,,,,,,,,,,0.0291,,4225688,9f9bb01aee1b,flip=0.0070
M4_mrf_mlp-2dbce5b07f,cora,M4_mrf_mlp,tuned_grid,mf,10,1,,0.05,,0,,0.562,0.533056,1.70938,0.778898,0.549,0.536574,1.714101,0.780599,0.342506,0.148289,0.434634,1,5,,,,,,,,,,,,,,,,0.0266,,4225688,9f9bb01aee1b,flip=0.0210
M4_mrf_gcn_clamped-ef65e63fef,cora,M4_mrf_gcn_clamped,tuned_grid,mf,10,1,,0.05,,1,,0.698,0.709767,1.776933,0.803608,0.687,0.695494,1.783007,0.8059,0.512954,0.149204,0.75161,1,5,,,,,,,,,,,,,,,,0.1387,,4225688,9f9bb01aee1b,flip=0.0080
M4_mrf_gcn-09ed197162,cora,M4_mrf_gcn,tuned_grid,mf,10,1,,0.1,,0,,0.708,0.71875,1.772183,0.802077,0.692,0.699454,1.778413,0.80439,0.517083,0.146354,0.759568,1,7,,,,,,,,,,,,,,,,0.0511,,4225688,9f9bb01aee1b,flip=0.0200
M4_mrf_mlp-01e173aa5b,cora,M4_mrf_mlp,tuned_grid,mf,10,1,,0.1,,0,,0.576,0.546322,1.699705,0.775411,0.563,0.551586,1.704639,0.77717,0.354917,0.149547,0.475559,1,8,,,,,,,,,,,,,,,,0.068,,4225688,9f9bb01aee1b,flip=0.0420
M4_mrf_gcn_clamped-faf833db37,cora,M4_mrf_gcn_clamped,tuned_grid,mf,10,1,,0.1,,1,,0.708,0.719097,1.766109,0.799668,0.695,0.704856,1.77236,0.802072,0.518632,0.150742,0.768094,1,7,,,,,,,,,,,,,,,,0.0423,,4225688,9f9bb01aee1b,flip=0.0250
M4_mrf_gcn-b15e64073b,cora,M4_mrf_gcn,tuned_grid,mf,10,1,,0.25,,0,,0.732,0.739022,1.734439,0.78831,0.704,0.709411,1.741863,0.791112,0.520964,0.150541,0.780409,1,16,,,,,,,,,,,,,,,,0.0864,,4225688,9f9bb01aee1b,flip=0.0560
M4_mrf_mlp-d487871550,cora,M4_mrf_mlp,tuned_grid,mf,10,1,,0.25,,0,,0.63,0.60594,1.651702,0.75696,0.602,0.588433,1.658426,0.759422,0.384902,0.157039,0.561197,1,19,,,,,,,,,,,,,,,,0.1194,,4225688,9f9bb01aee1b,flip=0.0980
M4_mrf_gcn_clamped-349bfb933d,cora,M4_mrf_gcn_clamped,tuned_grid,mf,10,1,,0.25,,1,,0.722,0.733277,1.714804,0.780049,0.715,0.724048,1.72306,0.783336,0.526684,0.15946,0.797651,1,16,,,,,,,,,,,,,,,,0.1481,,4225688,9f9bb01aee1b,flip=0.0650
M4_mrf_gcn-0313caa42c,cora,M4_mrf_gcn,tuned_grid,mf,10,1,,0.5,,0,,0.724,0.73019,1.547093,0.707051,0.716,0.715034,1.567649,0.716014,0.477235,0.199619,0.823797,1,39,,,,,,,,,,,,,,,,0.2863,,4225688,9f9bb01aee1b,flip=0.1350
M4_mrf_mlp-1d59b3ab5c,cora,M4_mrf_mlp,tuned_grid,mf,10,1,,0.5,,0,,0.706,0.682558,1.427057,0.655361,0.695,0.679955,1.443235,0.663058,0.410361,0.23043,0.729254,1,52,,,,,,,,,,,,,,,,0.3668,,4225688,9f9bb01aee1b,flip=0.2440
M4_mrf_gcn_clamped-d4eef241a3,cora,M4_mrf_gcn_clamped,tuned_grid,mf,10,1,,0.5,,1,,0.736,0.750352,1.511825,0.690519,0.73,0.738317,1.529791,0.698358,0.477506,0.218796,0.834786,1,72,,,,,,,,,,,,,,,,0.5093,,4225688,9f9bb01aee1b,flip=0.1380
M4_mrf_gcn-5bf2c4e5e8,cora,M4_mrf_gcn,tuned_grid,mf,10,1,,1.0,,0,,0.738,0.74796,1.144788,0.50065,0.713,0.710357,1.191507,0.521612,0.212954,0.568377,0.894657,1,97,,,,,,,,,,,,,,,,0.6607,,4225688,9f9bb01aee1b,flip=0.2430
M4_mrf_mlp-040d84a177,cora,M4_mrf_mlp,tuned_grid,mf,10,1,,1.0,,0,,0.736,0.716897,1.117189,0.487817,0.72,0.700278,1.155806,0.489189,0.181083,0.615245,0.895036,1,91,,,,,,,,,,,,,,,,0.7037,,4225688,9f9bb01aee1b,flip=0.4280
M4_mrf_gcn_clamped-45338f8557,cora,M4_mrf_gcn_clamped,tuned_grid,mf,10,1,,1.0,,1,,0.72,0.716967,1.154933,0.505616,0.714,0.710384,1.18147,0.517852,0.209874,0.573851,0.891436,1,97,,,,,,,,,,,,,,,,0.6471,,4225688,9f9bb01aee1b,flip=0.2340
M4_mrf_gcn-712227301b,cora,M4_mrf_gcn,tuned_grid,mf,10,1,,2.0,,0,,0.72,0.726255,1.578975,0.496836,0.731,0.726801,1.417356,0.456439,0.164239,0.827975,0.909625,1,79,,,,,,,,,,,,,,,,0.6179,,4225688,9f9bb01aee1b,flip=0.2500
M4_mrf_mlp-4b5a3b5005,cora,M4_mrf_mlp,tuned_grid,mf,10,1,,2.0,,0,,0.732,0.706555,1.609338,0.486285,0.733,0.714579,1.535935,0.467705,0.170025,0.851023,0.920993,1,106,,,,,,,,,,,,,,,,0.8272,,4225688,9f9bb01aee1b,flip=0.4610
M4_mrf_gcn_clamped-fc1efc6330,cora,M4_mrf_gcn_clamped,tuned_grid,mf,10,1,,2.0,,1,,0.758,0.763904,1.312246,0.441887,0.745,0.748597,1.329565,0.440475,0.156545,0.825087,0.903941,1,68,,,,,,,,,,,,,,,,0.4482,,4225688,9f9bb01aee1b,flip=0.2350
M0_mlp-a3e5330682,cora,M0_mlp,train,none,10,2,0.0,,,,20,0.478,0.472167,1.847074,0.825937,0.499,0.48112,1.830068,0.820873,0.324376,0.144047,0.400909,,,,,,,,,,,,,0.01,0.001,64,0.5,0.807,,results/logits/M0_mlp-a3e5330682.npz,4225688,9f9bb01aee1b,
M1_gcn-7626436871,cora,M1_gcn,train,none,10,2,0.0,,,,17,0.736,0.736702,1.778181,0.803909,0.776,0.76871,1.764959,0.799686,0.599493,0.146449,0.767905,,,,,,,,,,,,,0.01,0.001,64,0.5,1.246,,results/logits/M1_gcn-7626436871.npz,4225688,9f9bb01aee1b,
LP-c32b484f93,cora,LP,closed_form,label_prop,10,2,,,,,,0.576,0.593536,1.425233,0.620995,0.577,0.608325,1.348232,0.6077,0.253709,0.258633,0.876658,,,,,,,,,,,,,,,,,,,,4225688,9f9bb01aee1b,uses train labels as inference-time evidence
M2_lap-057dd513aa,cora,M2_lap,train,none,10,2,0.001,,,,17,0.736,0.736702,1.778184,0.80391,0.778,0.770106,1.764974,0.799691,0.601499,0.146449,0.766389,,,,,,,,,,,,,0.01,0.001,64,0.5,2.014,,,4225688,9f9bb01aee1b,
M2_lap-d8edd804b8,cora,M2_lap,train,none,10,2,0.01,,,,18,0.736,0.732955,1.764925,0.79919,0.774,0.765733,1.750566,0.794568,0.594296,0.147178,0.769799,,,,,,,,,,,,,0.01,0.001,64,0.5,2.021,,,4225688,9f9bb01aee1b,
M2_lap-5f891058f0,cora,M2_lap,train,none,10,2,0.1,,,,16,0.734,0.739029,1.792853,0.809006,0.776,0.770776,1.780615,0.805135,0.602818,0.145704,0.76961,,,,,,,,,,,,,0.01,0.001,64,0.5,1.374,,,4225688,9f9bb01aee1b,
M2_lap-896d1442ea,cora,M2_lap,train,none,10,2,0.5,,,,18,0.724,0.722192,1.772628,0.801783,0.756,0.754635,1.758312,0.797224,0.577683,0.146619,0.784009,,,,,,,,,,,,,0.01,0.001,64,0.5,1.774,,,4225688,9f9bb01aee1b,
M2_lap-b7dca93fc7,cora,M2_lap,train,none,10,2,1.0,,,,16,0.714,0.715945,1.803015,0.812313,0.744,0.744414,1.790809,0.808508,0.572404,0.145274,0.79083,,,,,,,,,,,,,0.01,0.001,64,0.5,1.493,,,4225688,9f9bb01aee1b,
M2_lap-59bf4c1bdd,cora,M2_lap,train,none,10,2,5.0,,,,14,0.686,0.695921,1.838682,0.824147,0.722,0.730765,1.828625,0.821097,0.557374,0.144234,0.824744,,,,,,,,,,,,,0.01,0.001,64,0.5,1.411,,,4225688,9f9bb01aee1b,
M3_rule-2e1ae52d5d,cora,M3_rule,train,none,10,2,0.001,,,,17,0.736,0.736702,1.77817,0.803905,0.777,0.769333,1.764948,0.799682,0.600491,0.14645,0.767715,,,,,,,,,,,,,0.01,0.001,64,0.5,1.446,,,4225688,9f9bb01aee1b,
M3_rule-498f6f7471,cora,M3_rule,train,none,10,2,0.01,,,,16,0.736,0.741586,1.791459,0.808545,0.778,0.771648,1.779228,0.804669,0.604559,0.145798,0.766199,,,,,,,,,,,,,0.01,0.001,64,0.5,1.453,,,4225688,9f9bb01aee1b,
M3_rule-f4cceac59d,cora,M3_rule,train,none,10,2,0.1,,,,15,0.74,0.744608,1.803632,0.812725,0.782,0.775421,1.792376,0.809179,0.611294,0.145282,0.766768,,,,,,,,,,,,,0.01,0.001,64,0.5,1.416,,,4225688,9f9bb01aee1b,
M3_rule-b5408b8a79,cora,M3_rule,train,none,10,2,0.5,,,,14,0.738,0.737251,1.813138,0.815974,0.778,0.769751,1.80301,0.812794,0.609509,0.14494,0.760515,,,,,,,,,,,,,0.01,0.001,64,0.5,1.372,,,4225688,9f9bb01aee1b,
M3_rule-2e851d7f2f,cora,M3_rule,train,none,10,2,1.0,,,,77,0.756,0.758123,0.883028,0.399283,0.798,0.789208,0.8099,0.363691,0.217681,0.474508,0.859985,,,,,,,,,,,,,0.01,0.001,64,0.5,3.102,,,4225688,9f9bb01aee1b,
M3_rule-ee38f57c56,cora,M3_rule,train,none,10,2,5.0,,,,6,0.418,0.298619,1.866024,0.833846,0.416,0.309297,1.8706,0.835106,0.269211,0.146575,0.897499,,,,,,,,,,,,,0.01,0.001,64,0.5,1.246,,,4225688,9f9bb01aee1b,
M4_mrf_gcn-6eb6b0f49a,cora,M4_mrf_gcn,tuned_grid,mf,10,2,,0.05,,0,,0.742,0.742381,1.769971,0.801041,0.78,0.771163,1.756732,0.796783,0.601877,0.147155,0.78022,1,5,,,,,,,,,,,,,,,,0.0271,,4225688,9f9bb01aee1b,flip=0.0060
M4_mrf_mlp-d29913845d,cora,M4_mrf_mlp,tuned_grid,mf,10,2,,0.05,,0,,0.486,0.481185,1.843099,0.824638,0.505,0.486452,1.826121,0.819575,0.329833,0.144325,0.417961,1,5,,,,,,,,,,,,,,,,0.0258,,4225688,9f9bb01aee1b,flip=0.0100
M4_mrf_gcn_clamped-73525da9c6,cora,M4_mrf_gcn_clamped,tuned_grid,mf,10,2,,0.05,,1,,0.74,0.738954,1.767816,0.800232,0.777,0.767121,1.754198,0.79581,0.598272,0.151008,0.78363,1,5,,,,,,,,,,,,,,,,0.1046,,4225688,9f9bb01aee1b,flip=0.0090
M4_mrf_gcn-1379348a2a,cora,M4_mrf_gcn,tuned_grid,mf,10,2,,0.1,,0,,0.744,0.744769,1.760042,0.797509,0.787,0.778279,1.746851,0.793237,0.606875,0.148139,0.785904,1,7,,,,,,,,,,,,,,,,0.0571,,4225688,9f9bb01aee1b,flip=0.0150
M4_mrf_mlp-df185d9134,cora,M4_mrf_mlp,tuned_grid,mf,10,2,,0.1,,0,,0.492,0.485992,1.838004,0.822939,0.513,0.494341,1.82112,0.817906,0.337101,0.144718,0.437855,1,7,,,,,,,,,,,,,,,,0.0623,,4225688,9f9bb01aee1b,flip=0.0220
M4_mrf_gcn_clamped-d476582067,cora,M4_mrf_gcn_clamped,tuned_grid,mf,10,2,,0.1,,1,,0.744,0.743324,1.755268,0.795655,0.786,0.776791,1.741392,0.791096,0.604503,0.152956,0.80125,1,7,,,,,,,,,,,,,,,,0.0378,,4225688,9f9bb01aee1b,flip=0.0230
M4_mrf_gcn-ad57c10d3a,cora,M4_mrf_gcn,tuned_grid,mf,10,2,,0.25,,0,,0.75,0.746811,1.716126,0.780994,0.796,0.786236,1.704058,0.77707,0.606193,0.153552,0.802577,1,12,,,,,,,,,,,,,,,,0.0696,,4225688,9f9bb01aee1b,flip=0.0510
M4_mrf_mlp-0acf0029db,cora,M4_mrf_mlp,tuned_grid,mf,10,2,,0.25,,0,,0.536,0.5297,1.805878,0.811351,0.543,0.52246,1.790665,0.806967,0.36166,0.148957,0.506442,1,17,,,,,,,,,,,,,,,,0.1193,,4225688,9f9bb01aee1b,flip=0.0780
