structure,n,C,beta,alpha,draw_seed,method,tv_mean,tv_max,tv_mean_informative,tv_mean_uninformative,converged,iters,final_residual,ess_min,rhat_max,gibbs_kept,exact_method,wall_seconds
grid_budget,16,3,1.75,1.5,207,gibbs,0.006757025192222578,0.013966567849987725,0.006493247819168317,0.007548357311385363,1,,,755.7,1.00544,3000,ve,11.054
grid_budget,16,3,1.75,1.5,208,mf,0.05368881623767925,0.1818653737670271,0.05924368962348551,0.03702419608026048,1,,,,,,ve,
grid_budget,16,3,1.75,1.5,208,lbp,0.009625293606960895,0.015925534804636966,0.009005906090540397,0.011483456156222392,1,,,,,,ve,
grid_budget,16,3,1.75,1.5,208,gibbs,0.04557608087980168,0.1510527120633863,0.048590008557696074,0.036534297846118516,0,,,15.1,1.52748,10,ve,1.9741
grid_budget,16,3,1.75,1.5,208,gibbs,0.013044244565164589,0.0291277062226656,0.011801091885605968,0.016773702603840444,0,,,56.7,1.05673,30,ve,17.0872
grid_budget,16,3,1.75,1.5,208,gibbs,0.013823529014316696,0.03005701206318177,0.013751270891096809,0.01404030338397636,0,,,186.0,1.02173,100,ve,1.7773
grid_budget,16,3,1.75,1.5,208,gibbs,0.005310624804178259,0.012557485443803529,0.004902024800176595,0.006536424816183252,1,,,565.8,1.00161,300,ve,3.0971
grid_budget,16,3,1.75,1.5,208,gibbs,0.0026001995352336413,0.008179387230552296,0.0025577095017016937,0.002727669635829485,1,,,1452.9,1.00178,1000,ve,4.9559
grid_budget,16,3,1.75,1.5,208,gibbs,0.001981077591740636,0.0065628594297885146,0.0020334820278523087,0.0018238642834056183,1,,,4131.4,1.00029,3000,ve,10.871
grid_budget,16,3,1.75,1.5,209,mf,0.07045283599144601,0.1825766930583522,0.06433498109452769,0.088806400682201,1,,,,,,ve,
grid_budget,16,3,1.75,1.5,209,lbp,0.039855283662649274,0.0846381014217735,0.03710575941274775,0.048103856412353846,1,,,,,,ve,
grid_budget,16,3,1.75,1.5,209,gibbs,0.013534163662049853,0.02981638343444562,0.013253416274688498,0.01437640582413392,0,,,24.2,1.16096,10,ve,1.8389
grid_budget,16,3,1.75,1.5,209,gibbs,0.025763574896502578,0.0629656771566938,0.022928120903904323,0.03426993687429734,0,,,54.6,1.05848,30,ve,1.9023
grid_budget,16,3,1.75,1.5,209,gibbs,0.022040064143662705,0.047538613065181534,0.02074976608732948,0.02591095831266237,0,,,107.4,1.05679,100,ve,2.6534
grid_budget,16,3,1.75,1.5,209,gibbs,0.01493853516269891,0.034423254921761896,0.013540871605621231,0.01913152583393194,0,,,221.6,1.02196,300,ve,3.4351
grid_budget,16,3,1.75,1.5,209,gibbs,0.003459526897208881,0.007721643326902701,0.0034944448950610545,0.0033547729036523598,0,,,548.9,1.01298,1000,ve,4.5597
grid_budget,16,3,1.75,1.5,209,gibbs,0.0014710596915793659,0.004131133518979084,0.0014107251901361486,0.0016520631959090182,1,,,1445.0,1.00125,3000,ve,11.2668
