run_id,dataset,model,regime,inference_method,label_per_class,split_seed,lambda,beta,weighted_prior,clamped,best_epoch,val_acc,val_f1,val_nll,val_brier,test_acc,test_f1,test_nll,test_brier,ece,rule_score,edge_agreement,converged,iters,final_residual,ess_min,ess_median,rhat_max,target_h,empirical_h,adjusted_h,label_informativeness,sigma_x,beta_gen,lr,weight_decay,hidden,dropout,train_seconds,infer_seconds,logits_path,git_commit,protocol_hash,notes
M0_mlp-4bb93f7aaa,cora,M0_mlp,train,none,1,0,0.0,,,,52,0.286,0.280529,1.873079,0.833797,0.245,0.249335,1.893446,0.843618,0.058071,0.147214,0.265063,,,,,,,,,,,,,0.01,0.001,64,0.5,1.096,,results/logits/M0_mlp-4bb93f7aaa.npz,4225688,9f9bb01aee1b,
M1_gcn-e8afecf807,cora,M1_gcn,train,none,1,0,0.0,,,,14,0.394,0.339071,1.88703,0.839453,0.409,0.373891,1.886459,0.839192,0.248685,0.14406,0.589617,,,,,,,,,,,,,0.01,0.001,64,0.5,1.178,,results/logits/M1_gcn-e8afecf807.npz,4225688,9f9bb01aee1b,
LP-95f9157406,cora,LP,closed_form,label_prop,1,0,,,,,,0.158,0.087615,1.830598,0.820177,0.173,0.11349,1.825984,0.817107,0.202113,0.161837,0.987116,,,,,,,,,,,,,,,,,,,,4225688,9f9bb01aee1b,uses train labels as inference-time evidence
M2_lap-45fbea6ddb,cora,M2_lap,train,none,1,0,0.001,,,,14,0.392,0.336853,1.887024,0.839451,0.409,0.373891,1.886452,0.83919,0.248689,0.144059,0.589428,,,,,,,,,,,,,0.01,0.001,64,0.5,1.829,,,4225688,9f9bb01aee1b,
M2_lap-46d21afc29,cora,M2_lap,train,none,1,0,0.01,,,,14,0.392,0.336882,1.88691,0.839418,0.409,0.373888,1.886338,0.839157,0.248701,0.144054,0.588291,,,,,,,,,,,,,0.01,0.001,64,0.5,1.689,,,4225688,9f9bb01aee1b,
M2_lap-561ccd1ecf,cora,M2_lap,train,none,1,0,0.1,,,,15,0.4,0.342229,1.880494,0.837392,0.407,0.369523,1.879768,0.837064,0.245195,0.144244,0.580712,,,,,,,,,,,,,0.01,0.001,64,0.5,1.383,,,4225688,9f9bb01aee1b,
M2_lap-6d6924c8f1,cora,M2_lap,train,none,1,0,0.5,,,,15,0.436,0.366484,1.878152,0.836703,0.42,0.379021,1.877043,0.836255,0.258803,0.144043,0.565366,,,,,,,,,,,,,0.01,0.001,64,0.5,1.467,,,4225688,9f9bb01aee1b,
M2_lap-435db77dd6,cora,M2_lap,train,none,1,0,1.0,,,,14,0.45,0.398216,1.88434,0.838664,0.411,0.384472,1.883056,0.838175,0.252082,0.143677,0.547745,,,,,,,,,,,,,0.01,0.001,64,0.5,1.386,,,4225688,9f9bb01aee1b,
M2_lap-7f5de1c840,cora,M2_lap,train,none,1,0,5.0,,,,4,0.446,0.341871,1.927499,0.851819,0.418,0.304248,1.928048,0.851974,0.270142,0.142937,0.534483,,,,,,,,,,,,,0.01,0.001,64,0.5,1.176,,,4225688,9f9bb01aee1b,
M3_rule-b7ebc5ddb3,cora,M3_rule,train,none,1,0,0.001,,,,14,0.392,0.33641,1.887029,0.839453,0.409,0.373891,1.886458,0.839192,0.248683,0.14406,0.590186,,,,,,,,,,,,,0.01,0.001,64,0.5,1.403,,,4225688,9f9bb01aee1b,
M3_rule-74ad91adc9,cora,M3_rule,train,none,1,0,0.01,,,,13,0.39,0.338173,1.893579,0.841491,0.395,0.363668,1.893157,0.841292,0.236226,0.143866,0.597575,,,,,,,,,,,,,0.01,0.001,64,0.5,1.406,,,4225688,9f9bb01aee1b,
M3_rule-a20e6db2a1,cora,M3_rule,train,none,1,0,0.1,,,,13,0.394,0.343087,1.893277,0.841405,0.395,0.363397,1.892878,0.841214,0.236077,0.143894,0.60648,,,,,,,,,,,,,0.01,0.001,64,0.5,1.605,,,4225688,9f9bb01aee1b,
M3_rule-84ea942404,cora,M3_rule,train,none,1,0,0.5,,,,14,0.39,0.328272,1.886015,0.839161,0.383,0.339676,1.885717,0.838993,0.22145,0.144323,0.628458,,,,,,,,,,,,,0.01,0.001,64,0.5,1.451,,,4225688,9f9bb01aee1b,
M3_rule-72b09ea40f,cora,M3_rule,train,none,1,0,1.0,,,,17,0.376,0.310895,1.866489,0.832982,0.356,0.300143,1.866185,0.832808,0.188868,0.146039,0.65953,,,,,,,,,,,,,0.01,0.001,64,0.5,1.418,,,4225688,9f9bb01aee1b,
M3_rule-95851165cc,cora,M3_rule,train,none,1,0,5.0,,,,0,0.196,0.116368,1.944296,0.856684,0.161,0.102594,1.944488,0.85674,0.063924,0.142932,0.950739,,,,,,,,,,,,,0.01,0.001,64,0.5,1.097,,,4225688,9f9bb01aee1b,
M4_mrf_gcn-3f29ac6f4c,cora,M4_mrf_gcn,tuned_grid,mf,1,0,,0.05,,0,,0.39,0.332702,1.885732,0.839022,0.406,0.367799,1.885031,0.838723,0.245095,0.144254,0.609322,1,5,,,,,,,,,,,,,,,,0.0995,,4225688,9f9bb01aee1b,flip=0.0250
M4_mrf_mlp-4e6424cd8c,cora,M4_mrf_mlp,tuned_grid,mf,1,0,,0.05,,0,,0.284,0.278676,1.870293,0.832915,0.246,0.251054,1.890956,0.842906,0.055171,0.148036,0.278894,1,5,,,,,,,,,,,,,,,,0.0947,,4225688,9f9bb01aee1b,flip=0.0150
M4_mrf_gcn_clamped-e799ff8216,cora,M4_mrf_gcn_clamped,tuned_grid,mf,1,0,,0.05,,1,,0.39,0.332702,1.885675,0.838993,0.406,0.367799,1.884814,0.838627,0.24504,0.14464,0.609322,1,5,,,,,,,,,,,,,,,,0.0525,,4225688,9f9bb01aee1b,flip=0.0250
M4_mrf_gcn-a1933c3f8f,cora,M4_mrf_gcn,tuned_grid,mf,1,0,,0.1,,0,,0.394,0.333894,1.884358,0.838565,0.395,0.353845,1.883476,0.838211,0.233374,0.1445,0.63111,1,7,,,,,,,,,,,,,,,,0.0426,,4225688,9f9bb01aee1b,flip=0.0510
M4_mrf_mlp-795a441c5c,cora,M4_mrf_mlp,tuned_grid,mf,1,0,,0.1,,0,,0.282,0.274507,1.867058,0.831888,0.243,0.24937,1.88811,0.8421,0.052176,0.148985,0.288177,1,6,,,,,,,,,,,,,,,,0.0497,,4225688,9f9bb01aee1b,flip=0.0240
M4_mrf_gcn_clamped-e64f4b6586,cora,M4_mrf_gcn_clamped,tuned_grid,mf,1,0,,0.1,,1,,0.394,0.333894,1.884233,0.838503,0.395,0.353845,1.883039,0.838015,0.233259,0.144941,0.63111,1,7,,,,,,,,,,,,,,,,0.0728,,4225688,9f9bb01aee1b,flip=0.0510
M4_mrf_gcn-fa142fc680,cora,M4_mrf_gcn,tuned_grid,mf,1,0,,0.25,,0,,0.37,0.300473,1.881332,0.83762,0.382,0.332575,1.879189,0.836818,0.215844,0.146571,0.700834,1,21,,,,,,,,,,,,,,,,0.1415,,4225688,9f9bb01aee1b,flip=0.1220
M4_mrf_mlp-6e81f9757a,cora,M4_mrf_mlp,tuned_grid,mf,1,0,,0.25,,0,,0.282,0.2747,1.857207,0.828768,0.246,0.250032,1.880358,0.840248,0.057921,0.153832,0.355248,1,19,,,,,,,,,,,,,,,,0.1612,,4225688,9f9bb01aee1b,flip=0.0910
M4_mrf_gcn_clamped-568bde66fb,cora,M4_mrf_gcn_clamped,tuned_grid,mf,1,0,,0.25,,1,,0.37,0.300473,1.880903,0.837415,0.381,0.331983,1.878023,0.836281,0.21451,0.147228,0.700834,1,21,,,,,,,,,,,,,,,,0.1194,,4225688,9f9bb01aee1b,flip=0.1210
M4_mrf_gcn-5c47c5dd80,cora,M4_mrf_gcn,tuned_grid,mf,1,0,,0.5,,0,,0.288,0.233414,1.941567,0.856746,0.302,0.256018,1.91126,0.851752,0.168452,0.185545,0.829291,1,98,,,,,,,,,,,,,,,,0.7383,,4225688,9f9bb01aee1b,flip=0.3110
M4_mrf_mlp-d3ea8e7a1d,cora,M4_mrf_mlp,tuned_grid,mf,1,0,,0.5,,0,,0.29,0.290447,1.820968,0.813178,0.259,0.257438,1.862125,0.834721,0.063997,0.205055,0.536946,1,45,,,,,,,,,,,,,,,,0.3164,,4225688,9f9bb01aee1b,flip=0.2650
M4_mrf_gcn_clamped-e57f67ccc5,cora,M4_mrf_gcn_clamped,tuned_grid,mf,1,0,,0.5,,1,,0.294,0.243934,1.939956,0.856091,0.303,0.257624,1.908365,0.850427,0.165959,0.186662,0.829481,1,115,,,,,,,,,,,,,,,,0.8979,,4225688,9f9bb01aee1b,flip=0.3110
M4_mrf_gcn-b0c5bd0b49,cora,M4_mrf_gcn,tuned_grid,mf,1,0,,1.0,,0,,0.23,0.160773,2.835641,1.090775,0.234,0.175763,2.744818,1.08274,0.37364,0.609611,0.958696,1,55,,,,,,,,,,,,,,,,0.4264,,4225688,9f9bb01aee1b,flip=0.4950
M4_mrf_mlp-e7a849cd68,cora,M4_mrf_mlp,tuned_grid,mf,1,0,,1.0,,0,,0.276,0.240061,2.44052,1.00349,0.304,0.242126,2.468514,0.990715,0.289657,0.580029,0.870974,1,78,,,,,,,,,,,,,,,,0.5085,,4225688,9f9bb01aee1b,flip=0.5800
