structure,n,C,beta,alpha,draw_seed,method,tv_mean,tv_max,tv_mean_informative,tv_mean_uninformative,converged,iters,final_residual,ess_min,rhat_max,gibbs_kept,exact_method,wall_seconds
dense,14,3,0.0,0.5,200,exact,0.0,0.0,,,1,,,,,,enumerate,0.6045
dense,14,3,0.0,0.5,200,mf,7.359688255651317e-15,1.2947976024690888e-14,6.913913885853162e-15,8.474124180146703e-15,1,1,,,,,enumerate,0.0015
dense,14,3,0.0,0.5,200,lbp,7.306283554355174e-15,1.301736496372996e-14,6.8981279022217734e-15,8.326672684688674e-15,1,3,0.0,,,,enumerate,0.0008
dense,14,3,0.0,0.5,200,gibbs,4.9722131174283795e-15,1.3378187446733136e-14,4.383472751445794e-15,6.444064032384844e-15,1,2000,,7803.8,1.00012,2000,enumerate,15.4309
dense,14,3,0.1,0.5,200,exact,0.0,0.0,,,1,,,,,,enumerate,1.41
dense,14,3,0.1,0.5,200,mf,0.0013391629088844398,0.002345845133172396,0.0012431020928405164,0.0015793149489942483,1,6,,,,,enumerate,0.0144
dense,14,3,0.1,0.5,200,lbp,0.00011716424297190433,0.0002187986407168538,0.00011013669323075102,0.00013473311732478763,1,18,1.9930080069618938e-07,,,,enumerate,0.0184
dense,14,3,0.1,0.5,200,gibbs,0.000437328525367354,0.0009650872700690816,0.00044169264729997207,0.0004264182205358088,1,2000,,7812.2,0.99979,2000,enumerate,13.4071
dense,14,3,0.25,0.5,200,exact,0.0,0.0,,,1,,,,,,enumerate,1.1794
dense,14,3,0.25,0.5,200,mf,0.009873015835190154,0.020188320755249435,0.0088268514676603,0.012488426754014788,1,10,,,,,enumerate,0.0104
dense,14,3,0.25,0.5,200,lbp,0.0023825458103057143,0.005367596138738506,0.002128083986431756,0.0030187003699906102,1,27,4.86253959930405e-07,,,,enumerate,0.0107
dense,14,3,0.25,0.5,200,gibbs,0.000952389003950091,0.0017707353920219937,0.000928762322918939,0.0010114557065279712,1,2000,,6735.2,0.99979,2000,enumerate,13.23
dense,14,3,0.5,0.5,200,exact,0.0,0.0,,,1,,,,,,enumerate,1.1755
dense,14,3,0.5,0.5,200,mf,0.1226251480418691,0.2235183483578307,0.12043883208027073,0.128090937945865,1,19,,,,,enumerate,0.0217
dense,14,3,0.5,0.5,200,lbp,0.06793094692084549,0.12174217872888916,0.06535642171144922,0.07436725994433621,1,64,6.829781123984802e-07,,,,enumerate,0.0332
dense,14,3,0.5,0.5,200,gibbs,0.001963556475120942,0.003684087565316324,0.0019189210859657663,0.0020751449480088816,1,2000,,2374.0,1.00099,2000,enumerate,13.8444
dense,14,3,0.75,0.5,200,exact,0.0,0.0,,,1,,,,,,enumerate,1.7068
dense,14,3,0.75,0.5,200,mf,0.057368877573300066,0.08957990989029146,0.05993184823323007,0.05096145092347507,1,10,,,,,enumerate,0.018
dense,14,3,0.75,0.5,200,lbp,0.0474886714246126,0.06103670898872073,0.047870227130890675,0.04653478215891739,1,38,3.7929043783524463e-07,,,,enumerate,0.1118
dense,14,3,0.75,0.5,200,gibbs,0.008467830103924313,0.011148794853640537,0.008809193284585216,0.007614422152272057,1,2000,,825.2,1.00688,2000,enumerate,15.3106
dense,14,3,1.0,0.5,200,exact,0.0,0.0,,,1,,,,,,enumerate,1.429
dense,14,3,1.0,0.5,200,mf,0.030401104506085828,0.03638506378982008,0.030961355419836162,0.029000477221709987,1,7,,,,,enumerate,0.0087
dense,14,3,1.0,0.5,200,lbp,0.02843257817418205,0.0304347837275876,0.028521499143635415,0.028210275750548647,1,32,2.383243827841497e-07,,,,enumerate,0.0133
dense,14,3,1.0,0.5,200,gibbs,0.028428698242949295,0.03019325454239312,0.028540769987774793,0.028148518880885542,1,2000,,7136.1,0.99966,2000,enumerate,14.8179
dense,14,3,1.3,0.5,200,exact,0.0,0.0,,,1,,,,,,enumerate,1.4871
dense,14,3,1.3,0.5,200,mf,0.02262605113121358,0.023288881353546554,0.022682615545085445,0.022484640096533913,1,6,,,,,enumerate,0.0098
dense,14,3,1.3,0.5,200,lbp,0.022384904838248683,0.022821847045360163,0.02240827848881602,0.022326470711830353,1,29,2.718427164483117e-07,,,,enumerate,0.0182
dense,14,3,1.3,0.5,200,gibbs,0.22223424473524322,0.2286205061148333,0.22433281950110445,0.2169878078205901,0,2000,,6.2,1.70846,2000,enumerate,13.9688
dense,14,3,1.75,0.5,200,exact,0.0,0.0,,,1,,,,,,enumerate,1.2231
dense,14,3,1.75,0.5,200,mf,0.020186042515664325,0.02024739408027821,0.020190450284192696,0.020175023094343398,1,6,,,,,enumerate,0.0075
dense,14,3,1.75,0.5,200,lbp,0.020174996940914635,0.02023896734190519,0.02017956115741266,0.020163586399669566,1,28,2.038915568602917e-07,,,,enumerate,0.0137
dense,14,3,1.75,0.5,200,gibbs,0.2388783022952811,0.24015743503889422,0.23945569948794915,0.2374348093136109,0,2000,,4.9,2.37241,2000,enumerate,13.7398
dense,14,3,2.5,0.5,200,exact,0.0,0.0,,,1,,,,,,enumerate,1.1683
dense,14,3,2.5,0.5,200,mf,0.48614288844813597,0.9898809465021654,0.498729064005839,0.4546774495538783,1,9,,,,,enumerate,0.0109
dense,14,3,2.5,0.5,200,lbp,0.019764345644835892,0.01976737210339593,0.01976459864932382,0.019763713133616054,1,27,1.5168401934495535e-07,,,,enumerate,0.0155
dense,14,3,2.5,0.5,200,gibbs,0.24031062149248994,0.2403737263559985,0.24034115774685225,0.2402342808565842,0,2000,,4.2,5.48888,2000,enumerate,13.6253
dense,14,3,4.0,0.5,200,exact,0.0,0.0,,,1,,,,,,enumerate,1.2051
dense,14,3,4.0,0.5,200,mf,0.9903836200535049,0.990384245752572,0.9903839396022525,0.9903828211816361,1,3,,,,,enumerate,0.004
dense,14,3,4.0,0.5,200,lbp,0.019743940430317887,0.019743947759980687,0.019743941105241393,0.01974393874300913,1,26,1.534955424986606e-07,,,,enumerate,0.0119
dense,14,3,4.0,0.5,200,gibbs,0.24038409236216013,0.24038424575257267,0.24038416931645085,0.2403838999764334,0,2000,,4.0,5617601238189621.0,2000,enumerate,13.6651
dense,14,3,0.0,1.5,200,exact,0.0,0.0,,,1,,,,,,enumerate,0.6591
dense,14,3,0.0,1.5,200,mf,6.1035625958145396e-15,1.557087792036782e-14,6.4773707231235985e-15,5.169042277541891e-15,1,1,,,,,enumerate,0.0013
dense,14,3,0.0,1.5,200,lbp,6.04842317104242e-15,1.5751289161869408e-14,6.4619316841874056e-15,5.014651888179955e-15,1,3,0.0,,,,enumerate,0.0013
dense,14,3,0.0,1.5,200,gibbs,6.630237034003069e-15,1.762479051592436e-14,5.452409357342702e-15,9.574806225653987e-15,1,2000,,7676.0,1.00029,2000,enumerate,13.4174
dense,14,3,0.1,1.5,200,exact,0.0,0.0,,,1,,,,,,enumerate,1.2087
dense,14,3,0.1,1.5,200,mf,0.0011666747454333079,0.0021385037802797643,0.0010791741994009853,0.0013854261105141143,1,6,,,,,enumerate,0.0066
dense,14,3,0.1,1.5,200,lbp,9.10171822189898e-05,0.0001791670297478093,8.336594797704391e-05,0.00011014526782385453,1,19,2.126356294929188e-07,,,,enumerate,0.0085
dense,14,3,0.1,1.5,200,gibbs,0.0001675872152944196,0.0004019138789694357,0.00017241776312979014,0.00015551084570599328,1,2000,,7902.1,1.00068,2000,enumerate,13.9746
dense,14,3,0.25,1.5,200,exact,0.0,0.0,,,1,,,,,,enumerate,1.368
dense,14,3,0.25,1.5,200,mf,0.00867042255873452,0.020031090337879337,0.008157942267823442,0.009951623286012217,1,9,,,,,enumerate,0.0093
dense,14,3,0.25,1.5,200,lbp,0.0018598451892532194,0.004438633629996816,0.001744943865347381,0.002147098499017815,1,27,4.036818501140793e-07,,,,enumerate,0.013
dense,14,3,0.25,1.5,200,gibbs,0.0008997760479842939,0.002523925215272331,0.0008775876021298188,0.0009552471626204815,1,2000,,6785.3,1.00061,2000,enumerate,13.5968
dense,14,3,0.5,1.5,200,exact,0.0,0.0,,,1,,,,,,enumerate,1.2656
dense,14,3,0.5,1.5,200,mf,0.03495822557368501,0.09376844216529333,0.029783894194718302,0.04789405402110178,1,16,,,,,enumerate,0.0178
dense,14,3,0.5,1.5,200,lbp,0.01499717488842781,0.03263728268327672,0.013411045144158019,0.018962499249102302,1,44,4.4888000488851887e-07,,,,enumerate,0.0258
dense,14,3,0.5,1.5,200,gibbs,0.003144247955259746,0.006453957376047745,0.003102026105347893,0.0032498025800393794,1,2000,,4103.1,1.00044,2000,enumerate,28.9801
dense,14,3,0.75,1.5,200,exact,0.0,0.0,,,1,,,,,,enumerate,1.3582
dense,14,3,0.75,1.5,200,mf,0.03706082969390872,0.11095598646062074,0.03869870878661087,0.032966131962153325,1,18,,,,,enumerate,0.0157
dense,14,3,0.75,1.5,200,lbp,0.01926876929156154,0.0480574700947253,0.01834785605129035,0.02157105239223952,1,48,5.570957112843722e-07,,,,enumerate,0.0162
dense,14,3,0.75,1.5,200,gibbs,0.003203519365975785,0.00432128237225074,0.003551965461191864,0.002332404127935589,1,2000,,2446.1,1.0019,2000,enumerate,12.2902
dense,14,3,1.0,1.5,200,exact,0.0,0.0,,,1,,,,,,enumerate,1.1532
dense,14,3,1.0,1.5,200,mf,0.02188875980834078,0.061635332523910055,0.025854034678875704,0.01197557263200348,1,10,,,,,enumerate,0.0104
dense,14,3,1.0,1.5,200,lbp,0.012298704602799637,0.023328933567202777,0.013091378671835529,0.010317019430209906,1,39,3.0204733680871954e-07,,,,enumerate,0.0171
dense,14,3,1.0,1.5,200,gibbs,0.009086969888327844,0.012521909998178418,0.009412291913758229,0.008273664824751881,1,2000,,5117.4,1.0007,2000,enumerate,12.8031
dense,14,3,1.3,1.5,200,exact,0.0,0.0,,,1,,,,,,enumerate,1.4595
dense,14,3,1.3,1.5,200,mf,0.010358480636793654,0.014107240479539828,0.010796914530387568,0.009262395902808874,1,7,,,,,enumerate,0.0064
dense,14,3,1.3,1.5,200,lbp,0.009112233369048515,0.010061879373498787,0.009186498494593303,0.008926570555186543,1,33,1.9035059262151321e-07,,,,enumerate,0.0215
dense,14,3,1.3,1.5,200,gibbs,0.24050879200316086,0.2498877667742205,0.2376122168182671,0.24775022996539528,0,2000,,5.7,1.84901,2000,enumerate,12.6225
dense,14,3,1.75,1.5,200,exact,0.0,0.0,,,1,,,,,,enumerate,1.5399
dense,14,3,1.75,1.5,200,mf,0.009617546441779904,0.009739851773860985,0.009623576106687983,0.009602472279509694,1,8,,,,,enumerate,0.0096
dense,14,3,1.75,1.5,200,lbp,0.009575785945426574,0.00964676345885698,0.00957598648267168,0.00957528460231381,1,30,2.1483436507541143e-07,,,,enumerate,0.0189
dense,14,3,1.75,1.5,200,gibbs,0.24776659366461842,0.2499263131320342,0.2469966399983039,0.2496914778304048,0,2000,,4.7,2.66293,2000,enumerate,12.5814
dense,14,3,2.5,1.5,200,exact,0.0,0.0,,,1,,,,,,enumerate,1.06
dense,14,3,2.5,1.5,200,mf,0.4850606362266016,0.9892068458452803,0.4974435239698023,0.4541034168686001,1,5,,,,,enumerate,0.0049
dense,14,3,2.5,1.5,200,lbp,0.009770449209036013,0.009773840711178747,0.009770462703787989,0.009770415472156072,1,28,2.5924697155677023e-07,,,,enumerate,0.0087
dense,14,3,2.5,1.5,200,gibbs,0.2498102388148594,0.24993083671575103,0.2497655702490728,0.2499219102293258,0,2000,,4.1,7.23629,2000,enumerate,12.0367
dense,14,3,4.0,1.5,200,exact,0.0,0.0,,,1,,,,,,enumerate,1.0977
dense,14,3,4.0,1.5,200,mf,0.4990273570777917,0.9902833261637813,0.49964234260298834,0.4974898932648003,1,4,,,,,enumerate,0.0043
dense,14,3,4.0,1.5,200,lbp,0.009782350809784192,0.009782359056714549,0.009782350904926717,0.009782350571927875,1,27,1.9031274911540663e-07,,,,enumerate,0.0099
dense,14,3,4.0,1.5,200,gibbs,0.24028633846538985,0.24028657800822706,0.24028638090413607,0.24028623236852434,0,2000,,4.0,5617601238189621.0,2000,enumerate,12.1409
dense,14,3,0.0,0.5,201,exact,0.0,0.0,,,1,,,,,,enumerate,0.5638
dense,14,3,0.0,0.5,201,mf,7.238009794693515e-15,1.9713397581000436e-14,8.407857743364389e-15,4.313389923016331e-15,1,1,,,,,enumerate,0.0019
dense,14,3,0.0,0.5,201,lbp,7.270226087818799e-15,1.9720336474904343e-14,8.455042221910958e-15,4.3081857525884004e-15,1,3,0.0,,,,enumerate,0.0013
dense,14,3,0.0,0.5,201,gibbs,9.962269104895378e-15,2.3533258675101365e-14,1.1051576320753043e-14,7.239001065251216e-15,1,2000,,7745.7,1.00019,2000,enumerate,13.3133
dense,14,3,0.1,0.5,201,exact,0.0,0.0,,,1,,,,,,enumerate,1.2713
dense,14,3,0.1,0.5,201,mf,0.0017574942610039774,0.003122003521345139,0.0015839695259473637,0.0021913060986455115,1,6,,,,,enumerate,0.0086
dense,14,3,0.1,0.5,201,lbp,0.00024167006352071585,0.0004610015329584438,0.00021711609280541353,0.00030305499030897163,1,19,2.3809483357117855e-07,,,,enumerate,0.0084
dense,14,3,0.1,0.5,201,gibbs,0.00031744122120024254,0.0006646045824265784,0.00033838742134878545,0.00026507572082888533,1,2000,,6816.0,1.00064,2000,enumerate,13.6878
dense,14,3,0.25,0.5,201,exact,0.0,0.0,,,1,,,,,,enumerate,1.3583
dense,14,3,0.25,0.5,201,mf,0.01807695989249388,0.02797436217257384,0.017868607412493215,0.01859784109249555,1,13,,,,,enumerate,0.018
dense,14,3,0.25,0.5,201,lbp,0.006236425187684763,0.010606188431899082,0.005983468792830836,0.006868816174819583,1,33,4.670553324093163e-07,,,,enumerate,0.0141
dense,14,3,0.25,0.5,201,gibbs,0.0007949483857981795,0.001972335505684486,0.0008470367036018757,0.0006647275912889392,1,2000,,5333.4,1.00024,2000,enumerate,13.7272
dense,14,3,0.5,0.5,201,exact,0.0,0.0,,,1,,,,,,enumerate,1.2178
dense,14,3,0.5,0.5,201,mf,0.21748645264739255,0.31077709483296845,0.21780329983662355,0.21669433467431504,1,22,,,,,enumerate,0.03
dense,14,3,0.5,0.5,201,lbp,0.1826534346654158,0.2641852406551276,0.1857831141231961,0.17482923602096512,1,74,6.411034681463867e-07,,,,enumerate,0.0334
dense,14,3,0.5,0.5,201,gibbs,0.012196622681332822,0.016004573544285142,0.012791450747101623,0.01070955251691082,1,2000,,1462.5,1.00276,2000,enumerate,13.8052
dense,14,3,0.75,0.5,201,exact,0.0,0.0,,,1,,,,,,enumerate,1.3261
dense,14,3,0.75,0.5,201,mf,0.17843330172825062,0.18271977275920312,0.17839357942325856,0.17853260749073074,1,9,,,,,enumerate,0.0134
dense,14,3,0.75,0.5,201,lbp,0.17641809439720085,0.18103329910103477,0.17674274990481387,0.1756064556281683,1,37,2.1577395464822402e-07,,,,enumerate,0.0151
dense,14,3,0.75,0.5,201,gibbs,0.2776046127526284,0.2850788239994646,0.2779699719508953,0.2766912147569611,0,2000,,12.3,1.22689,2000,enumerate,13.779
dense,14,3,1.0,0.5,201,exact,0.0,0.0,,,1,,,,,,enumerate,1.2305
dense,14,3,1.0,0.5,201,mf,0.1800129900435901,0.18054762938068156,0.18003036619881133,0.17996954965553708,1,7,,,,,enumerate,0.0089
dense,14,3,1.0,0.5,201,lbp,0.17989732226891106,0.18054303185119439,0.179937786203853,0.17979616243155622,1,31,1.6050610485152106e-07,,,,enumerate,0.0136
dense,14,3,1.0,0.5,201,gibbs,0.4954790001350698,0.4972247515657728,0.49547442473549097,0.49549043863401654,0,2000,,4.8,2.49898,2000,enumerate,13.8995
dense,14,3,1.3,0.5,201,exact,0.0,0.0,,,1,,,,,,enumerate,1.2447
dense,14,3,1.3,0.5,201,mf,0.18072358272509037,0.18079676120696453,0.18072545186194203,0.18071890988296122,1,6,,,,,enumerate,0.0097
dense,14,3,1.3,0.5,201,lbp,0.18071977436281417,0.18079672092867777,0.18072237538491756,0.18071327180755567,1,28,2.1266737437741767e-07,,,,enumerate,0.0114
dense,14,3,1.3,0.5,201,gibbs,0.247188730758844,0.24729840100291814,0.24718149576494994,0.24720681824357918,0,2000,,4.3,3.96278,2000,enumerate,14.3616
dense,14,3,1.75,0.5,201,exact,0.0,0.0,,,1,,,,,,enumerate,1.2153
dense,14,3,1.75,0.5,201,mf,0.1808391747433764,0.18084260472393515,0.18083914436884957,0.18083925067969364,1,5,,,,,enumerate,0.0079
dense,14,3,1.75,0.5,201,lbp,0.18083915185460955,0.18084260468830898,0.1808391251867618,0.18083921852422896,1,27,1.9224563119202287e-07,,,,enumerate,0.0119
dense,14,3,1.75,0.5,201,gibbs,0.4972930200240538,0.4973042937738449,0.49729169126014555,0.4972963419338241,0,2000,,4.1,67.64838,2000,enumerate,13.7189
dense,14,3,2.5,0.5,201,exact,0.0,0.0,,,1,,,,,,enumerate,1.3056
dense,14,3,2.5,0.5,201,mf,0.18084487237270985,0.18084489496828796,0.18084487027973362,0.1808448776051505,1,4,,,,,enumerate,0.0081
dense,14,3,2.5,0.5,201,lbp,0.18084487236780689,0.1808448949682877,0.1808448702753261,0.18084487759900889,1,27,1.65877333535569e-07,,,,enumerate,0.0142
dense,14,3,2.5,0.5,201,gibbs,0.49730456433614145,0.497304658199488,0.49730454325910856,0.49730461702872375,0,2000,,4.0,6491245172516403.0,2000,enumerate,14.0873
dense,14,3,4.0,0.5,201,exact,0.0,0.0,,,1,,,,,,enumerate,1.2332
dense,14,3,4.0,0.5,201,mf,0.180844903248996,0.18084490325050717,0.18084490324858188,0.18084490325003133,1,4,,,,,enumerate,0.0062
dense,14,3,4.0,0.5,201,lbp,0.1808449032489959,0.18084490325050717,0.1808449032485818,0.18084490325003127,1,27,1.389119619332746e-07,,,,enumerate,0.0127
dense,14,3,4.0,0.5,201,gibbs,0.49730466207074614,0.4973046620798359,0.49730466206756124,0.4973046620787084,0,2000,,4.0,6491245172516403.0,2000,enumerate,13.7922
dense,14,3,0.0,1.5,201,exact,0.0,0.0,,,1,,,,,,enumerate,0.5646
dense,14,3,0.0,1.5,201,mf,9.024774974949627e-15,1.7409684804903236e-14,7.534597945557663e-15,1.2750217548429532e-14,1,1,,,,,enumerate,0.0014
dense,14,3,0.0,1.5,201,lbp,8.996152037596009e-15,1.7465195956134494e-14,7.500770837776116e-15,1.2734605037145741e-14,1,3,0.0,,,,enumerate,0.0011
dense,14,3,0.0,1.5,201,gibbs,1.1810740877368379e-14,2.5868196473766147e-14,1.0455525334407411e-14,1.5198779734770795e-14,1,2000,,7928.9,1.00043,2000,enumerate,11.3943
dense,14,3,0.1,1.5,201,exact,0.0,0.0,,,1,,,,,,enumerate,0.7813
dense,14,3,0.1,1.5,201,mf,0.0016845527882399908,0.003017614504720517,0.0017365996682997356,0.001554435588090629,1,5,,,,,enumerate,0.0042
dense,14,3,0.1,1.5,201,lbp,0.00018443359351916745,0.0003853917973554652,0.00019144525612891736,0.00016690443699479262,1,19,2.1832056540382894e-07,,,,enumerate,0.0043
dense,14,3,0.1,1.5,201,gibbs,0.0001745180742828751,0.0004435910924836389,0.00016271346022576506,0.00020402960942565024,1,2000,,6946.1,1.00105,2000,enumerate,10.4125
dense,14,3,0.25,1.5,201,exact,0.0,0.0,,,1,,,,,,enumerate,0.7896
dense,14,3,0.25,1.5,201,mf,0.011281155562347071,0.020494564755240963,0.012012689303690866,0.009452321208987584,1,8,,,,,enumerate,0.0055
dense,14,3,0.25,1.5,201,lbp,0.0031915962296429515,0.006354466155050819,0.003377690632032504,0.002726360223669069,1,24,4.25169492834776e-07,,,,enumerate,0.0046
dense,14,3,0.25,1.5,201,gibbs,0.0004819068877954393,0.0009267667889239356,0.00044632466338099635,0.0005708624488315467,1,2000,,5953.6,0.99998,2000,enumerate,10.3905
dense,14,3,0.5,1.5,201,exact,0.0,0.0,,,1,,,,,,enumerate,0.7798
dense,14,3,0.5,1.5,201,mf,0.07133949871254937,0.14986942662492256,0.0718218517902235,0.07013361601836401,1,16,,,,,enumerate,0.0105
dense,14,3,0.5,1.5,201,lbp,0.04625379534979758,0.089036970954422,0.046917018125416765,0.04459573841074964,1,54,6.400076004164923e-07,,,,enumerate,0.01
dense,14,3,0.5,1.5,201,gibbs,0.006074539678048401,0.010652835031928768,0.005935818508710081,0.006421342601394202,1,2000,,5414.1,1.00042,2000,enumerate,10.4726
dense,14,3,0.75,1.5,201,exact,0.0,0.0,,,1,,,,,,enumerate,0.8068
dense,14,3,0.75,1.5,201,mf,0.20100820387943358,0.251316958866466,0.19764881751916294,0.2094066697801102,1,52,,,,,enumerate,0.0335
dense,14,3,0.75,1.5,201,lbp,0.1933457074776452,0.23692082818083013,0.1904861047859394,0.20049471420690973,1,61,4.2677741379781864e-07,,,,enumerate,0.0124
dense,14,3,0.75,1.5,201,gibbs,0.04632595282384594,0.04927109660805412,0.04606661622469013,0.04697429432173546,1,2000,,574.3,1.00334,2000,enumerate,10.5887
dense,14,3,1.0,1.5,201,exact,0.0,0.0,,,1,,,,,,enumerate,0.8132
dense,14,3,1.0,1.5,201,mf,0.17811407110150362,0.17938153473616414,0.17789939928219364,0.1786507506497786,1,12,,,,,enumerate,0.008
dense,14,3,1.0,1.5,201,lbp,0.17773767974008794,0.1790059407020968,0.17754442226664752,0.17822082342368886,1,38,1.7261469131835128e-07,,,,enumerate,0.0075
dense,14,3,1.0,1.5,201,gibbs,0.07067892807248448,0.07133962387535583,0.07060572499174192,0.07086193577434094,0,2000,,6.5,1.63776,2000,enumerate,10.4632
dense,14,3,1.3,1.5,201,exact,0.0,0.0,,,1,,,,,,enumerate,0.8197
dense,14,3,1.3,1.5,201,mf,0.17848224740391197,0.1786093703499404,0.17845751847302876,0.17854406973111991,1,8,,,,,enumerate,0.0058
dense,14,3,1.3,1.5,201,lbp,0.17846971850636223,0.17860917976233298,0.17844528058020498,0.17853081332175544,1,32,1.49489396417124e-07,,,,enumerate,0.0061
dense,14,3,1.3,1.5,201,gibbs,0.24978991586293622,0.24998036369269522,0.24975087506198984,0.2498875178653022,0,2000,,4.1,6.7417,2000,enumerate,10.4989
dense,14,3,1.75,1.5,201,exact,0.0,0.0,,,1,,,,,,enumerate,0.8728
dense,14,3,1.75,1.5,201,mf,0.1786341016111915,0.1786402612870617,0.1786329438473303,0.1786369960208446,1,7,,,,,enumerate,0.0048
dense,14,3,1.75,1.5,201,lbp,0.17863402080897348,0.17864026111604653,0.1786328619245588,0.1786369180200102,1,29,1.943263463477507e-07,,,,enumerate,0.0056
dense,14,3,1.75,1.5,201,gibbs,0.2499718760622945,0.24998177606899352,0.24996945722719016,0.24997792315005551,0,2000,,4.0,20.4342,2000,enumerate,10.4074
dense,14,3,2.5,1.5,201,exact,0.0,0.0,,,1,,,,,,enumerate,0.8484
dense,14,3,2.5,1.5,201,mf,0.17864586657920375,0.17864590535136549,0.17864585791474813,0.17864588824034291,1,6,,,,,enumerate,0.0046
dense,14,3,2.5,1.5,201,lbp,0.17864586656043094,0.17864590535136404,0.17864585789440693,0.17864588822549105,1,28,1.9833020581394578e-07,,,,enumerate,0.006
dense,14,3,2.5,1.5,201,gibbs,0.49998162440306654,0.4999817901511414,0.49998157466184284,0.49998174875612567,0,2000,,4.0,6491245172516403.0,2000,enumerate,10.3818
dense,14,3,4.0,1.5,201,exact,0.0,0.0,,,1,,,,,,enumerate,0.8376
dense,14,3,4.0,1.5,201,mf,0.17864599328149758,0.17864599328377928,0.17864599328077252,0.17864599328331013,1,5,,,,,enumerate,0.0049
dense,14,3,4.0,1.5,201,lbp,0.1786459932814974,0.17864599328377928,0.17864599328077232,0.1786459932833101,1,28,1.5337053038688708e-07,,,,enumerate,0.007
dense,14,3,4.0,1.5,201,gibbs,0.4999817901889313,0.4999817902051048,0.4999817901829154,0.4999817902039711,0,2000,,4.0,6491245172516403.0,2000,enumerate,10.3953
dense,14,3,0.0,0.5,202,exact,0.0,0.0,,,1,,,,,,enumerate,0.4401
dense,14,3,0.0,0.5,202,mf,7.414084227505161e-15,1.6403545188836688e-14,8.529288386682765e-15,4.62607382956115e-15,1,1,,,,,enumerate,0.0007
dense,14,3,0.0,0.5,202,lbp,7.388620965054216e-15,1.634803403760543e-14,8.521655603388467e-15,4.556034369218587e-15,1,3,0.0,,,,enumerate,0.0008
dense,14,3,0.0,0.5,202,gibbs,1.0734592778164195e-14,2.5177776530327378e-14,1.2175677133186014e-14,7.131881890609648e-15,1,2000,,7611.5,1.00011,2000,enumerate,6.4309
dense,14,3,0.1,0.5,202,exact,0.0,0.0,,,1,,,,,,enumerate,0.7272
dense,14,3,0.1,0.5,202,mf,0.001160909487614638,0.002402814128624829,0.001077543644584299,0.0013693240951904854,1,5,,,,,enumerate,0.0025
dense,14,3,0.1,0.5,202,lbp,7.27150879660675e-05,0.0001562769111037171,6.860451643145443e-05,8.29915168026002e-05,1,18,1.966162067046362e-07,,,,enumerate,0.0037
dense,14,3,0.1,0.5,202,gibbs,0.0006579685411515723,0.0014102312324560072,0.0007949017763065978,0.00031563545326400845,1,2000,,7521.7,1.00015,2000,enumerate,6.3359
dense,14,3,0.25,0.5,202,exact,0.0,0.0,,,1,,,,,,enumerate,0.8004
dense,14,3,0.25,0.5,202,mf,0.008880015311172051,0.019556482621891205,0.008337470401207712,0.010236377586082899,1,9,,,,,enumerate,0.0043
dense,14,3,0.25,0.5,202,lbp,0.001525087003148098,0.0036725434774961263,0.0014208211894127317,0.001785751537486514,1,27,3.4692753325682446e-07,,,,enumerate,0.0056
dense,14,3,0.25,0.5,202,gibbs,0.0014247903604033667,0.0027878752843209995,0.0015583288973791687,0.0010909440179638608,1,2000,,6675.6,1.0007,2000,enumerate,6.4381
dense,14,3,0.5,0.5,202,exact,0.0,0.0,,,1,,,,,,enumerate,0.752
dense,14,3,0.5,0.5,202,mf,0.0893373970231099,0.1371023865778877,0.09433699886375461,0.07683839242149812,1,17,,,,,enumerate,0.0086
dense,14,3,0.5,0.5,202,lbp,0.034565834223786784,0.052238181330721445,0.03750986102563268,0.02720576721917204,1,54,6.350425711953989e-07,,,,enumerate,0.0112
dense,14,3,0.5,0.5,202,gibbs,0.0032603251881296084,0.007530878516069144,0.0029713164141839275,0.003982847122993812,1,2000,,2360.1,1.00252,2000,enumerate,6.3787
dense,14,3,0.75,0.5,202,exact,0.0,0.0,,,1,,,,,,enumerate,0.7673
dense,14,3,0.75,0.5,202,mf,0.017683068565998876,0.028147003545815112,0.017390379107451642,0.018414792212366953,1,8,,,,,enumerate,0.0039
dense,14,3,0.75,0.5,202,lbp,0.0101293013568055,0.013965484020548168,0.010204579290242122,0.009941106523213953,1,35,3.915001837162535e-07,,,,enumerate,0.007
dense,14,3,0.75,0.5,202,gibbs,0.0035275247972936788,0.004757057466066992,0.0036684169654401704,0.003175294376927449,1,2000,,3774.9,1.00182,2000,enumerate,6.334
dense,14,3,1.0,0.5,202,exact,0.0,0.0,,,1,,,,,,enumerate,0.7572
dense,14,3,1.0,0.5,202,mf,0.004149832257769414,0.005124333504696256,0.004134748449519217,0.004187541778394905,1,6,,,,,enumerate,0.0028
dense,14,3,1.0,0.5,202,lbp,0.0034002053176706098,0.003587624484884662,0.0033911935469129206,0.0034227347445648345,1,29,2.645850946114692e-07,,,,enumerate,0.0057
dense,14,3,1.0,0.5,202,gibbs,0.08689183785942818,0.08960594324524651,0.08675895631144903,0.087224041729376,0,2000,,12.1,1.23104,2000,enumerate,6.2544
dense,14,3,1.3,0.5,202,exact,0.0,0.0,,,1,,,,,,enumerate,0.7976
dense,14,3,1.3,0.5,202,mf,0.0029624795314013236,0.0030315401803399987,0.0029617546921518563,0.0029642916295249933,1,5,,,,,enumerate,0.0027
dense,14,3,1.3,0.5,202,lbp,0.002911120108218818,0.0029297152790235302,0.0029085154448811354,0.0029176317665630235,1,27,2.4448121282993895e-07,,,,enumerate,0.0059
